,radiant_Disabler,radiant_Nuker,radiant_Carry,radiant_Initiator,radiant_Escape,radiant_Durable,radiant_Support,radiant_Pusher,radiant_Jungler,dire_Disabler,dire_Nuker,dire_Carry,dire_Initiator,dire_Escape,dire_Durable,dire_Support,dire_Pusher,dire_Jungler,match_id
896,3.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3170433297
897,5.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,3170477211
898,3.0,2.0,3.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,3170904292
899,3.0,3.0,3.0,2.0,1.0,2.0,3.0,0.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,3170980218
900,5.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,4.0,3.0,1.0,3.0,4.0,0.0,2.0,0.0,3.0,3171167115
901,3.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,0.0,1.0,2.0,0.0,3171245370
902,5.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,3171769278
903,4.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,3171880059
904,3.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,3172135818
905,4.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,3172197058
906,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,3172262406
907,4.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3172353011
908,3.0,3.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,3172399098
909,3.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,0.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,0.0,3172480723
910,5.0,3.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,3172518289
911,5.0,4.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,3173097716
912,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,3173204867
913,4.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,3173205910
914,5.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3173298198
915,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,0.0,3173967572
916,4.0,2.0,3.0,2.0,2.0,3.0,1.0,0.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3174058622
917,5.0,5.0,3.0,2.0,4.0,0.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3174458572
918,3.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0,3174498935
919,4.0,3.0,2.0,2.0,3.0,4.0,2.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3174597350
920,4.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,3174669160
921,4.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,0.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3175376718
922,4.0,4.0,1.0,4.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0,3175484408
923,4.0,3.0,2.0,2.0,0.0,4.0,2.0,1.0,2.0,3.0,2.0,5.0,1.0,5.0,2.0,1.0,1.0,2.0,3175497089
924,4.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,3175600767
925,4.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,0.0,1.0,3175770526
926,4.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,3176414167
927,5.0,3.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,0.0,1.0,3176542698
928,3.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,0.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,3176652040
929,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3177157234
930,5.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,1.0,4.0,3.0,1.0,1.0,3177247057
931,3.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,5.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,3177363836
932,4.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,3177482879
933,3.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,3177739578
934,3.0,4.0,4.0,2.0,0.0,3.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,3177921623
935,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,5.0,4.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,3178195166
936,3.0,4.0,2.0,3.0,0.0,2.0,4.0,1.0,0.0,5.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,3178365187
937,5.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,0.0,3178616806
938,4.0,2.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,3191145157
939,4.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,3.0,2.0,3.0,2.0,0.0,2.0,0.0,1.0,3191299265
940,3.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,3225048663
941,3.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,3.0,5.0,3.0,3.0,0.0,3.0,1.0,1.0,1.0,3225052468
942,4.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,4.0,1.0,2.0,2.0,0.0,3225158198
943,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,5.0,4.0,3.0,1.0,2.0,1.0,0.0,0.0,3225170101
944,5.0,4.0,1.0,3.0,3.0,1.0,2.0,0.0,3.0,5.0,4.0,4.0,3.0,1.0,3.0,1.0,1.0,0.0,3226270493
945,5.0,3.0,2.0,5.0,2.0,1.0,1.0,0.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,3226319720
946,4.0,5.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,5.0,3.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,3226368413
947,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,4.0,0.0,3.0,1.0,1.0,0.0,3226426077
948,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,5.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3226506568
949,4.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,3226549989
950,4.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3226648144
951,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,3226722839
952,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,4.0,4.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,3226859073
953,4.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,3226894905
954,4.0,4.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3227023373
955,4.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3227061790
956,5.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3227171653
957,4.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,3228247221
958,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,5.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3228254406
959,5.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,3228353356
960,4.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,3228358559
961,4.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,3228462946
962,5.0,4.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,4.0,3.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,3228512352
963,4.0,4.0,3.0,3.0,0.0,2.0,3.0,0.0,1.0,5.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,3228598209
964,5.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,3228618966
965,4.0,4.0,3.0,3.0,1.0,2.0,2.0,0.0,1.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,3228730870
966,4.0,2.0,3.0,4.0,3.0,1.0,2.0,2.0,1.0,5.0,4.0,2.0,4.0,3.0,2.0,1.0,1.0,0.0,3228786798
967,4.0,4.0,3.0,3.0,1.0,2.0,3.0,0.0,1.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,0.0,0.0,3228862847
968,5.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,3228976719
969,4.0,4.0,2.0,3.0,1.0,3.0,2.0,0.0,2.0,5.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,3229029006
970,5.0,3.0,2.0,4.0,2.0,3.0,2.0,0.0,1.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,3229122443
971,5.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,3229155975
972,5.0,4.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,3.0,5.0,3.0,1.0,2.0,0.0,3.0,1.0,1.0,3230195644
973,3.0,4.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,3.0,4.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,3230272118
974,5.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,0.0,5.0,2.0,2.0,4.0,1.0,3.0,2.0,0.0,2.0,3230425517
975,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,3230470680
976,5.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3230524940
977,5.0,4.0,3.0,4.0,3.0,3.0,2.0,1.0,0.0,3.0,5.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,3230626855
978,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3230649585
979,5.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,0.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,3230757012
980,3.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,3230765456
981,5.0,4.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,5.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,3230930003
982,5.0,5.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,4.0,5.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,3231018652
983,4.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,5.0,4.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,3232133974
984,4.0,5.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,3232253082
985,4.0,4.0,3.0,2.0,1.0,2.0,2.0,0.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,3234831963
986,5.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0,5.0,4.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,3235116774
987,5.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,0.0,5.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,3235483600
988,4.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3235705862
989,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,1.0,0.0,3.0,3235896984
990,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,5.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,3238049423
991,5.0,3.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,3238220510
992,4.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0,3238540842
993,5.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,0.0,2.0,3238795882
994,5.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,0.0,3241083723
995,4.0,5.0,3.0,4.0,1.0,3.0,1.0,0.0,1.0,4.0,4.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,3241360537
996,3.0,0.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,3241475535
997,5.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3241665434
998,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0,3241825287
999,5.0,4.0,2.0,4.0,1.0,2.0,2.0,0.0,1.0,5.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3273901346
1000,4.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,0.0,3274329415
1001,4.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0,1.0,3274330770
1002,4.0,5.0,1.0,3.0,2.0,0.0,2.0,1.0,0.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,3274393974
1003,4.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,3274394099
1004,4.0,4.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,5.0,4.0,3.0,4.0,0.0,2.0,2.0,2.0,1.0,3274481444
1005,4.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,0.0,2.0,3274481930
1006,4.0,3.0,2.0,3.0,4.0,0.0,1.0,0.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,3274557442
1007,4.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,3274564960
1008,4.0,4.0,3.0,5.0,1.0,2.0,1.0,0.0,2.0,5.0,4.0,2.0,3.0,4.0,1.0,1.0,0.0,2.0,3274667512
1009,2.0,4.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3274669416
1010,3.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0,3274794292
1011,3.0,4.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3274794810
1012,5.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,3274795436
1013,2.0,4.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,4.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,3274800531
1014,4.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,3274804698
1015,5.0,5.0,1.0,4.0,0.0,1.0,3.0,1.0,0.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0,3274816116
1016,4.0,5.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,4.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,0.0,3274904832
1017,3.0,4.0,3.0,2.0,0.0,3.0,3.0,1.0,1.0,3.0,5.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,3274904857
1018,2.0,4.0,3.0,0.0,3.0,1.0,1.0,1.0,2.0,5.0,4.0,3.0,3.0,0.0,4.0,1.0,3.0,0.0,3274908009
1019,5.0,4.0,3.0,2.0,0.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,0.0,3274927926
1020,3.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,3274935013
1021,4.0,4.0,3.0,4.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,3274946646
1022,3.0,3.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,3275011120
1023,5.0,5.0,3.0,4.0,2.0,1.0,2.0,0.0,1.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,3275012710
1024,4.0,5.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3275038059
1025,4.0,4.0,2.0,3.0,3.0,1.0,2.0,0.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3275045676
1026,4.0,5.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0,3.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,3275056852
1027,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,3.0,3275066534
1028,4.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,5.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,3275108399
1029,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,5.0,1.0,5.0,4.0,3.0,1.0,0.0,0.0,3275124185
1030,3.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3275178718
1031,4.0,5.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,1.0,4.0,1.0,0.0,3275183011
1032,4.0,4.0,3.0,3.0,4.0,1.0,1.0,0.0,2.0,4.0,5.0,3.0,2.0,0.0,2.0,3.0,0.0,1.0,3275206476
1033,3.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,0.0,1.0,3275248394
1034,4.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,3275276589
1035,3.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,2.0,5.0,2.0,1.0,1.0,3275297767
1036,4.0,4.0,3.0,3.0,4.0,2.0,1.0,0.0,1.0,5.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,3275340129
1037,5.0,4.0,3.0,4.0,0.0,4.0,1.0,2.0,0.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,3275351174
1038,3.0,4.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,5.0,4.0,1.0,4.0,2.0,3.0,3.0,2.0,0.0,3275399089
1039,2.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,3275405570
1040,4.0,5.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,3.0,5.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,3275412980
1041,3.0,5.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,4.0,5.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,3275492852
1042,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,3275546909
1043,3.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,5.0,2.0,2.0,0.0,2.0,3.0,0.0,1.0,3275549361
1044,5.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3275553729
1045,3.0,1.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3275563733
1046,4.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3275667950
1047,4.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,3.0,3275683703
1048,4.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,3.0,4.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,3275686186
1049,5.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,0.0,0.0,3275689511
1050,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,0.0,3275695734
1051,4.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,0.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0,3275738929
1052,4.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,1.0,4.0,1.0,2.0,1.0,3275764122
1053,3.0,4.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,0.0,1.0,3275790914
1054,4.0,5.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,3275808176
1055,3.0,4.0,3.0,1.0,2.0,3.0,2.0,1.0,0.0,5.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3275808794
1056,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3275810358
1057,5.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,3275824679
1058,4.0,4.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,3275825273
1059,4.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,4.0,4.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,3275836033
1060,4.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,3.0,4.0,5.0,3.0,3.0,1.0,2.0,1.0,2.0,0.0,3275918719
1061,5.0,4.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,4.0,4.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,3275918851
1062,4.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3275921467
1063,5.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,5.0,3.0,2.0,4.0,4.0,1.0,1.0,0.0,2.0,3275927474
1064,4.0,5.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,3275929302
1065,5.0,4.0,2.0,4.0,4.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,3275931259
1066,2.0,3.0,2.0,1.0,4.0,0.0,2.0,1.0,1.0,5.0,4.0,2.0,2.0,3.0,1.0,3.0,0.0,2.0,3275933008
1067,4.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,3275935059
1068,5.0,3.0,4.0,2.0,2.0,3.0,2.0,0.0,2.0,5.0,5.0,3.0,4.0,2.0,2.0,2.0,0.0,0.0,3276010559
1069,2.0,5.0,3.0,1.0,4.0,0.0,1.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,3276013632
