,radiant_id,radiant_name,dire_id,dire_name,kills,radiant1,radiant2,radiant3,radiant4,radiant5,dire1,dire2,dire3,dire4,dire5,radiant_win
11471,18.0,Virtus.pro,,Team NP,56,8,86,88,2,28,55,106,5,74,93,1
11472,,the wings gaming,39.0,Execration,43,55,5,71,106,74,86,8,97,9,108,1
11473,,the wings gaming,39.0,Execration,21,20,11,7,28,54,48,79,86,96,107,1
11474,,the wings gaming,12.0,Newbee,25,86,6,9,46,49,28,54,84,111,112,0
11475,,the wings gaming,12.0,Newbee,59,6,63,84,10,46,96,30,36,51,9,1
11476,,the wings gaming,12.0,Newbee,59,20,11,7,94,61,6,84,51,50,86,0
11477,2.0,Digital Chaos,12.0,Newbee,42,86,8,14,76,11,28,87,54,104,16,0
11478,2.0,Digital Chaos,12.0,Newbee,54,90,89,86,55,70,28,10,30,104,106,1
11479,2.0,Digital Chaos,12.0,Newbee,25,48,108,16,55,11,86,8,28,30,76,0
11480,12.0,Newbee,2.0,Digital Chaos,24,108,48,30,62,49,79,16,52,91,93,0
11481,12.0,Newbee,2.0,Digital Chaos,42,48,16,30,54,46,79,9,96,84,39,0
11482,,team_ftd_a,,,25,87,8,84,48,34,51,11,50,108,29,1
11483,26.0,EHOME,4.0,LGD.Forever Young,31,48,79,51,16,37,84,75,11,39,8,0
11484,23.0,Invictus Gaming,30.0,CDEC Gaming,51,86,63,106,111,62,16,87,41,55,76,1
11485,11.0,Vici Gaming,,Team VGJ,40,48,30,84,96,17,79,9,54,55,35,0
11486,58.0,Vici Gaming Potential,,We.are.young,36,79,48,55,106,8,107,10,111,23,96,1
11487,5.0,LGD-GAMING,32.0,iG.Vitality,25,89,90,107,50,70,28,48,55,88,104,0
11488,58.0,Vici Gaming Potential,,We.are.young,45,87,106,63,73,65,79,54,52,55,108,1
11489,32.0,iG.Vitality,5.0,LGD-GAMING,62,90,89,107,104,25,28,48,30,16,52,1
11490,,Team VGJ,11.0,Vici Gaming,47,16,50,8,11,30,87,48,96,106,65,0
11491,,team_ftd_a,4.0,LGD.Forever Young,61,84,11,8,10,87,28,79,106,88,29,0
11492,30.0,CDEC Gaming,26.0,EHOME,55,65,54,57,43,87,16,50,86,106,41,1
11493,23.0,Invictus Gaming,,,82,79,9,96,80,14,107,34,30,106,104,1
11494,4.0,LGD.Forever Young,,team_ftd_a,58,51,11,30,65,107,84,8,35,70,37,1
11495,30.0,CDEC Gaming,26.0,EHOME,25,62,55,30,51,1,84,8,11,39,50,1
11496,23.0,Invictus Gaming,,,32,86,8,11,35,55,16,79,51,84,96,1
11497,58.0,Vici Gaming Potential,32.0,iG.Vitality,26,54,88,107,11,17,65,108,8,68,20,0
11498,5.0,LGD-GAMING,11.0,Vici Gaming,51,55,87,54,109,103,108,107,30,17,11,1
11499,58.0,Vici Gaming Potential,32.0,iG.Vitality,29,84,63,104,66,35,16,48,86,87,76,0
11500,,We.are.young,,Team VGJ,48,14,5,96,112,4,28,54,87,82,18,0
11501,,Team VGJ,,We.are.young,50,108,16,87,30,76,84,8,2,70,36,1
11502,23.0,Invictus Gaming,26.0,EHOME,46,84,65,90,55,9,107,34,63,67,64,1
11503,11.0,Vici Gaming,5.0,LGD-GAMING,42,87,54,107,86,82,84,8,16,96,48,1
11504,23.0,Invictus Gaming,26.0,EHOME,27,16,55,106,85,93,86,63,11,84,88,1
11505,4.0,LGD.Forever Young,,,76,106,30,96,48,82,84,16,87,58,76,1
11506,30.0,CDEC Gaming,,team_ftd_a,27,54,87,84,30,96,28,63,70,11,47,1
11507,30.0,CDEC Gaming,,team_ftd_a,33,86,29,63,108,74,84,70,11,107,64,1
11508,,,4.0,LGD.Forever Young,47,54,87,11,46,50,28,70,79,16,9,1
11509,58.0,Vici Gaming Potential,11.0,Vici Gaming,29,51,63,30,107,46,28,86,54,8,76,0
11510,,Team VGJ,5.0,LGD-GAMING,37,108,65,30,74,39,28,54,37,18,63,0
11511,58.0,Vici Gaming Potential,11.0,Vici Gaming,30,16,54,55,11,46,28,70,111,64,96,0
11512,5.0,LGD-GAMING,,Team VGJ,40,106,85,88,96,46,28,54,37,50,11,0
11513,30.0,CDEC Gaming,,,86,79,9,98,76,35,86,108,48,42,102,0
11514,,team_ftd_a,26.0,EHOME,66,65,86,54,20,46,28,63,6,107,80,1
11515,23.0,Invictus Gaming,4.0,LGD.Forever Young,21,11,51,79,39,23,104,8,30,48,37,1
11516,26.0,EHOME,,team_ftd_a,86,29,86,104,98,80,28,84,68,87,99,0
11517,23.0,Invictus Gaming,4.0,LGD.Forever Young,29,55,8,87,104,82,86,63,11,62,85,1
11518,,,30.0,CDEC Gaming,44,54,87,63,49,106,79,70,62,96,38,0
11519,58.0,Vici Gaming Potential,5.0,LGD-GAMING,31,54,87,32,11,17,86,55,84,96,98,0
11520,,We.are.young,11.0,Vici Gaming,38,55,107,39,34,63,87,8,62,6,60,0
11521,32.0,iG.Vitality,,Team VGJ,50,16,98,64,106,84,108,70,87,11,63,0
11522,58.0,Vici Gaming Potential,5.0,LGD-GAMING,42,87,51,84,65,34,86,8,85,54,46,0
11523,11.0,Vici Gaming,,We.are.young,27,87,48,8,63,88,79,9,2,65,73,1
11524,32.0,iG.Vitality,,Team VGJ,56,108,54,106,17,9,28,55,8,37,20,0
11525,23.0,Invictus Gaming,,team_ftd_a,65,65,54,79,106,76,28,8,50,9,111,1
11526,30.0,CDEC Gaming,4.0,LGD.Forever Young,64,86,51,15,110,106,16,54,87,3,39,1
11527,26.0,EHOME,,,47,51,11,50,98,48,89,9,103,27,46,1
11528,,team_ftd_a,23.0,Invictus Gaming,33,70,86,98,48,8,108,65,79,29,76,0
11529,30.0,CDEC Gaming,4.0,LGD.Forever Young,62,84,8,90,88,63,16,70,50,65,43,1
11530,26.0,EHOME,,,79,96,62,70,8,13,28,86,55,5,9,0
11531,,We.are.young,5.0,LGD-GAMING,57,79,48,106,35,51,87,108,84,107,104,0
11532,58.0,Vici Gaming Potential,,Team VGJ,53,79,48,51,93,106,108,34,87,23,107,0
11533,32.0,iG.Vitality,11.0,Vici Gaming,39,48,86,96,82,23,87,54,107,8,88,0
11534,5.0,LGD-GAMING,,We.are.young,35,87,54,51,82,14,65,62,102,11,2,1
11535,11.0,Vici Gaming,32.0,iG.Vitality,42,54,86,65,55,51,16,48,104,11,20,0
11536,,Team VGJ,58.0,Vici Gaming Potential,37,16,50,8,75,61,28,54,96,39,11,1
11537,30.0,CDEC Gaming,11.0,Vici Gaming,40,16,50,63,96,49,30,48,107,54,39,1
11538,4.0,LGD.Forever Young,32.0,iG.Vitality,41,98,16,48,63,88,108,76,86,79,18,1
11539,30.0,CDEC Gaming,11.0,Vici Gaming,27,37,54,106,86,96,108,70,8,84,65,0
11540,32.0,iG.Vitality,4.0,LGD.Forever Young,34,86,108,8,55,85,16,98,30,49,93,1
11541,30.0,CDEC Gaming,11.0,Vici Gaming,25,108,86,8,82,76,28,54,90,23,96,1
11542,4.0,LGD.Forever Young,32.0,iG.Vitality,47,108,48,86,55,23,16,98,75,11,106,1
11543,11.0,Vici Gaming,32.0,iG.Vitality,47,86,48,23,11,76,16,65,30,96,106,1
11544,30.0,CDEC Gaming,4.0,LGD.Forever Young,35,50,16,63,88,41,28,54,86,43,94,0
11545,32.0,iG.Vitality,11.0,Vici Gaming,35,86,48,63,20,49,16,54,32,65,17,1
11546,30.0,CDEC Gaming,4.0,LGD.Forever Young,57,16,50,8,42,44,84,35,55,96,110,0
11547,32.0,iG.Vitality,11.0,Vici Gaming,69,54,86,65,29,8,87,70,107,66,98,1
11548,30.0,CDEC Gaming,32.0,iG.Vitality,34,65,48,111,75,71,54,16,32,55,9,0
11549,30.0,CDEC Gaming,32.0,iG.Vitality,52,16,87,85,32,15,54,65,75,93,11,0
11550,,Faceless,,Trust,48,14,74,86,26,33,108,8,84,63,82,1
11551,,Trust,,Faceless,57,14,74,86,7,44,108,63,75,97,80,0
11552,,Next Gen Aorus,36.0,WarriorsGaming.Unity,40,86,8,88,54,73,87,82,66,58,2,0
11553,36.0,WarriorsGaming.Unity,,Next Gen Aorus,50,48,28,8,10,88,79,9,104,87,106,1
11554,3.0,Effect,18.0,Virtus.pro,21,80,96,14,104,34,79,48,52,30,7,0
11555,,LQ,20.0,Team. Spirit,36,28,63,11,16,65,86,48,66,30,34,0
11556,,B)ears,,Team AD FINEM,45,107,55,11,63,84,28,88,50,20,39,1
11557,20.0,Team. Spirit,,LQ,61,80,107,48,73,51,86,55,20,66,58,1
11558,,B)ears,,Team AD FINEM,74,80,28,64,35,106,55,36,84,88,32,1
11559,,Danish Bears,,Alliance,27,107,87,47,90,48,91,19,20,33,51,1
11560,,Danish Bears,,Alliance,36,107,33,87,96,35,91,48,5,80,43,1
11561,,WanteD,2.0,Digital Chaos,56,86,14,63,82,76,79,48,55,88,100,0
11562,2.0,Digital Chaos,,WanteD,80,8,69,86,91,63,106,48,84,16,104,0
11563,2.0,Digital Chaos,,WanteD,31,90,97,84,76,74,79,48,28,93,2,0
11564,31.0,compLexity Gaming,,Team Freedom Dota 2,39,52,18,51,8,39,108,11,50,5,40,1
11565,31.0,compLexity Gaming,,Team Freedom Dota 2,20,108,80,86,90,111,69,74,8,11,55,1
11566,,Rex Regum QEON,29.0,TNC Pro Team,44,79,33,109,63,74,28,86,16,50,76,0
11567,,Rex Regum QEON,29.0,TNC Pro Team,27,20,88,33,63,34,5,80,85,66,106,0
11568,6.0,Mineski.???,39.0,Execration,44,79,48,23,13,98,28,55,86,65,67,0
11569,6.0,Mineski.???,39.0,Execration,27,48,55,75,11,100,28,54,37,82,7,1
11570,6.0,Mineski.???,39.0,Execration,38,84,63,106,107,5,80,55,87,108,74,1
11571,42.0,?omanche,8.0,Vega Squadron,76,50,107,102,35,74,28,87,2,40,93,0
11572,42.0,?omanche,8.0,Vega Squadron,25,50,107,51,35,52,28,87,32,109,18,1
11573,42.0,?omanche,8.0,Vega Squadron,44,50,106,62,11,88,28,68,71,98,42,0
11574,16.0,Team Liquid,,Ninjas in Pyjamas,36,86,11,14,39,89,9,84,25,108,63,1
11575,,Friends,21.0,Team Empire,20,86,88,11,46,8,28,54,84,85,26,0
11576,21.0,Team Empire,,Friends,39,84,98,76,39,38,107,88,75,91,48,0
11577,16.0,Team Liquid,,Ninjas in Pyjamas,58,37,11,86,51,6,79,63,74,16,106,0
11578,21.0,Team Empire,,Friends,48,28,79,8,11,9,107,16,50,55,63,1
11579,,Ninjas in Pyjamas,16.0,Team Liquid,37,88,74,63,8,3,90,78,86,87,46,0
11580,1.0,Team Secret,17.0,Natus Vincere,46,28,48,5,33,34,79,109,20,2,74,0
11581,1.0,Team Secret,17.0,Natus Vincere,61,86,63,16,75,20,28,87,107,46,44,1
11582,1.0,Team Secret,17.0,Natus Vincere,60,86,63,46,75,2,28,107,87,16,44,0
11583,,Team NP,,SG e-sports,52,108,52,26,65,89,48,86,85,72,15,1
11584,,Team NP,,SG e-sports,36,91,81,16,18,36,79,108,50,86,74,1
11585,,Infamous?,,Team Onyx,37,8,84,37,63,46,90,2,107,65,74,0
11586,,Team Onyx,,Infamous?,35,106,52,85,73,109,28,88,50,16,20,1
11587,,Faceless,36.0,WarriorsGaming.Unity,37,5,23,74,56,10,107,106,86,29,98,1
11588,,Faceless,36.0,WarriorsGaming.Unity,45,107,74,41,19,30,106,68,91,97,2,1
11589,6.0,Mineski.???,29.0,TNC Pro Team,30,55,14,84,62,44,28,80,50,39,75,0
11590,6.0,Mineski.???,29.0,TNC Pro Team,51,48,86,75,34,2,28,55,5,106,63,0
11591,3.0,Effect,20.0,Team. Spirit,44,79,96,52,98,106,80,86,63,54,16,1
11592,20.0,Team. Spirit,3.0,Effect,55,86,63,14,55,60,48,28,75,46,64,0
11593,21.0,Team Empire,8.0,Vega Squadron,52,82,108,14,33,30,28,34,80,63,86,1
11594,,B)ears,17.0,Natus Vincere,41,86,63,16,98,46,28,20,54,50,39,1
11595,8.0,Vega Squadron,21.0,Team Empire,42,91,63,14,54,70,107,2,86,65,106,1
11596,,B)ears,17.0,Natus Vincere,62,63,86,11,39,70,28,20,54,84,2,1
11597,21.0,Team Empire,8.0,Vega Squadron,27,79,80,23,78,109,28,63,111,16,54,1
11598,16.0,Team Liquid,,Danish Bears,28,80,50,5,106,96,28,78,37,63,109,1
11599,,Danish Bears,16.0,Team Liquid,72,91,63,20,82,19,5,33,62,89,39,0
11600,31.0,compLexity Gaming,,WanteD,50,52,28,102,17,9,80,51,91,63,5,1
11601,31.0,compLexity Gaming,,WanteD,63,52,96,107,8,70,80,86,85,34,65,1
11602,,Rex Regum QEON,39.0,Execration,34,79,48,9,66,98,28,106,20,88,57,0
11603,,Rex Regum QEON,39.0,Execration,39,48,86,106,63,104,28,55,107,57,73,1
11604,,Rex Regum QEON,39.0,Execration,59,107,55,63,98,46,28,54,5,112,39,1
11605,,LQ,18.0,Virtus.pro,21,55,87,107,37,8,86,106,57,76,109,1
11606,42.0,?omanche,,Friends,46,55,14,30,35,96,86,88,84,109,95,1
11607,,Team AD FINEM,1.0,Team Secret,49,79,48,23,6,104,28,50,13,9,74,0
11608,1.0,Team Secret,,Team AD FINEM,38,35,84,20,13,33,80,79,52,66,57,1
11609,42.0,?omanche,,Friends,26,55,28,63,106,76,107,8,50,86,96,1
11610,,Ninjas in Pyjamas,,Alliance,19,63,87,51,8,73,28,55,50,39,81,1
11611,,Alliance,,Ninjas in Pyjamas,36,55,107,20,40,35,28,80,50,54,36,1
11612,,Ninjas in Pyjamas,,Alliance,33,90,63,106,54,46,28,20,104,86,9,0
11613,,Team Freedom Dota 2,2.0,Digital Chaos,52,18,52,96,13,34,79,48,66,30,51,0
11614,,Team Freedom Dota 2,2.0,Digital Chaos,39,69,108,74,9,93,80,28,20,87,3,0
11615,,Next Gen Aorus,36.0,WarriorsGaming.Unity,34,28,80,20,16,108,107,106,50,75,44,0
11616,36.0,WarriorsGaming.Unity,,Next Gen Aorus,32,108,87,54,70,74,82,75,16,2,29,1
11617,6.0,Mineski.???,,Rex Regum QEON,32,86,63,6,97,11,108,87,8,13,12,1
11618,6.0,Mineski.???,,Rex Regum QEON,74,79,48,51,33,65,28,80,86,11,39,1
11619,,LQ,20.0,Team. Spirit,59,55,86,16,34,97,28,54,64,18,2,1
11620,,LQ,20.0,Team. Spirit,40,86,16,2,65,74,28,54,87,8,73,0
11621,20.0,Team. Spirit,,LQ,23,55,86,66,9,47,48,50,65,20,85,1
11622,42.0,?omanche,8.0,Vega Squadron,30,14,109,96,16,57,107,106,112,86,95,1
11623,17.0,Natus Vincere,1.0,Team Secret,45,20,63,84,2,94,28,86,39,13,70,0
11624,8.0,Vega Squadron,42.0,?omanche,40,50,11,107,46,89,28,68,84,88,70,1
11625,17.0,Natus Vincere,1.0,Team Secret,58,63,84,74,41,96,86,97,16,62,52,0
11626,8.0,Vega Squadron,42.0,?omanche,53,88,107,86,70,46,55,14,30,8,11,1
11627,,Danish Bears,,Alliance,34,84,11,20,80,44,28,35,50,2,86,1
11628,,Danish Bears,,Alliance,47,80,5,107,20,37,84,35,54,63,2,0
11629,,Alliance,,Danish Bears,51,28,55,79,98,73,84,11,66,56,71,0
11630,,WanteD,2.0,Digital Chaos,62,96,86,39,54,93,80,14,20,66,104,0
11631,,WanteD,2.0,Digital Chaos,37,11,88,86,62,12,106,51,87,57,109,0
11632,,SG e-sports,,Team Onyx,38,48,86,84,55,36,80,106,107,65,87,0
11633,,SG e-sports,,Team Onyx,35,86,52,65,88,54,80,106,85,34,20,0
11634,,Faceless,6.0,Mineski.???,27,107,106,86,75,56,84,97,80,55,104,1
11635,6.0,Mineski.???,,Faceless,33,106,107,55,34,1,86,63,16,5,29,0
11636,36.0,WarriorsGaming.Unity,29.0,TNC Pro Team,39,7,63,87,76,35,20,84,8,98,16,0
11637,36.0,WarriorsGaming.Unity,29.0,TNC Pro Team,59,80,33,5,11,39,79,98,14,85,106,1
11638,36.0,WarriorsGaming.Unity,29.0,TNC Pro Team,33,106,14,86,93,57,79,97,84,63,88,1
11639,,Danish Bears,,B)ears,49,107,96,50,108,74,80,84,5,63,76,0
11640,,B)ears,,Danish Bears,43,55,86,62,65,93,84,11,36,9,87,1
11641,16.0,Team Liquid,1.0,Team Secret,19,80,50,86,54,95,28,106,5,104,66,1
11642,16.0,Team Liquid,1.0,Team Secret,36,91,65,86,55,106,28,63,87,48,39,1
11643,29.0,TNC Pro Team,6.0,Mineski.???,46,50,104,62,76,73,63,2,5,55,75,0
11644,29.0,TNC Pro Team,6.0,Mineski.???,67,89,5,76,75,91,63,104,88,2,30,1
11645,29.0,TNC Pro Team,6.0,Mineski.???,41,80,20,50,11,8,79,54,52,16,88,1
11646,,Faceless,36.0,WarriorsGaming.Unity,29,106,5,55,8,1,107,63,111,28,104,0
11647,,Faceless,36.0,WarriorsGaming.Unity,42,106,87,63,76,1,86,97,84,96,42,1
11648,,Faceless,36.0,WarriorsGaming.Unity,60,103,5,33,11,42,79,98,106,74,69,0
11649,,Danish Bears,1.0,Team Secret,43,107,86,48,6,61,28,91,74,44,100,1
11650,1.0,Team Secret,,Danish Bears,25,3,38,48,109,46,28,50,108,62,22,1
11651,,Danish Bears,1.0,Team Secret,35,31,96,48,6,44,84,86,13,85,94,1
11652,,B)ears,16.0,Team Liquid,51,86,96,50,93,76,90,78,5,63,11,1
11653,16.0,Team Liquid,,B)ears,76,28,50,65,88,82,80,86,21,35,9,1
11654,,B)ears,16.0,Team Liquid,35,78,90,5,73,77,80,86,96,74,71,0
11655,,Faceless,29.0,TNC Pro Team,39,86,85,88,46,35,84,98,30,70,20,1
11656,29.0,TNC Pro Team,,Faceless,53,63,20,84,106,95,107,86,88,2,56,0
11657,,Faceless,36.0,WarriorsGaming.Unity,38,88,74,87,46,41,106,79,69,85,104,1
11658,,Faceless,36.0,WarriorsGaming.Unity,18,86,97,7,96,10,106,87,85,11,1,1
11659,,B)ears,,Danish Bears,77,28,50,54,15,74,107,2,3,98,11,1
11660,,Danish Bears,,B)ears,40,86,48,85,54,46,107,96,90,13,11,0
11661,16.0,Team Liquid,,B)ears,35,86,55,96,74,48,28,90,63,8,71,1
11662,,Team Onyx,31.0,compLexity Gaming,58,11,51,50,48,109,28,102,79,107,39,0
11663,,Team Onyx,31.0,compLexity Gaming,56,102,11,3,55,8,28,63,25,51,74,0
11664,,Team NP,2.0,Digital Chaos,38,106,69,87,11,93,28,90,20,33,42,0
11665,,Team NP,2.0,Digital Chaos,53,16,21,11,51,63,79,9,8,50,82,0
11666,8.0,Vega Squadron,3.0,Effect,30,48,75,96,11,3,84,63,50,18,2,0
11667,8.0,Vega Squadron,3.0,Effect,33,48,18,88,46,106,28,63,50,3,100,0
11668,21.0,Team Empire,20.0,Team. Spirit,44,28,63,107,98,76,80,86,62,30,71,1
11669,20.0,Team. Spirit,21.0,Team Empire,54,28,55,20,16,47,107,80,50,66,9,1
11670,20.0,Team. Spirit,21.0,Team Empire,52,91,19,50,35,65,28,54,107,20,112,0
11671,,Team Onyx,,Team NP,34,50,106,71,2,65,80,69,52,77,11,0
11672,31.0,compLexity Gaming,2.0,Digital Chaos,49,51,50,38,107,20,108,63,37,74,34,0
11673,31.0,compLexity Gaming,2.0,Digital Chaos,44,28,91,11,46,54,90,102,65,32,96,1
11674,31.0,compLexity Gaming,2.0,Digital Chaos,41,106,28,50,34,51,90,69,2,48,10,0
11675,20.0,Team. Spirit,8.0,Vega Squadron,25,108,48,79,11,18,107,50,51,9,99,0
11676,8.0,Vega Squadron,20.0,Team. Spirit,29,84,63,50,19,76,108,48,91,6,3,0
11677,8.0,Vega Squadron,20.0,Team. Spirit,41,48,108,75,88,7,107,50,109,34,52,0
11678,21.0,Team Empire,3.0,Effect,40,48,75,88,8,103,79,82,23,52,51,1
11679,21.0,Team Empire,3.0,Effect,88,48,75,14,51,87,79,35,84,104,93,1
11680,31.0,compLexity Gaming,,Team NP,39,50,106,70,76,88,80,102,111,71,65,0
11681,,Team NP,2.0,Digital Chaos,31,80,75,2,94,74,50,38,70,9,71,1
11682,2.0,Digital Chaos,,Team NP,30,3,52,9,74,109,28,66,20,2,38,0
11683,20.0,Team. Spirit,3.0,Effect,70,48,28,20,109,65,80,79,25,106,13,0
11684,3.0,Effect,20.0,Team. Spirit,46,48,86,91,25,13,79,96,75,19,109,1
11685,21.0,Team Empire,3.0,Effect,48,28,63,30,50,11,80,18,52,100,51,0
11686,21.0,Team Empire,3.0,Effect,54,48,28,52,16,55,79,109,9,30,97,1
11687,21.0,Team Empire,3.0,Effect,40,35,84,50,6,61,79,28,63,81,13,1
11688,31.0,compLexity Gaming,14.0,Evil Geniuses,83,91,96,75,46,87,28,55,107,11,63,1
11689,31.0,compLexity Gaming,14.0,Evil Geniuses,36,11,50,75,106,62,96,107,37,51,56,0
11690,31.0,compLexity Gaming,14.0,Evil Geniuses,42,78,91,19,54,63,96,107,37,87,74,0
11691,14.0,Evil Geniuses,31.0,compLexity Gaming,44,90,107,78,20,73,80,88,57,70,25,1
11692,,Faceless,40.0,Clutch Gamers,41,37,106,103,34,1,55,84,75,51,8,1
11693,39.0,Execration,36.0,WarriorsGaming.Unity,64,86,96,37,74,75,28,98,106,18,50,1
11694,24.0,Geek Fam,29.0,TNC Pro Team,72,90,78,5,16,93,87,96,8,74,73,1
11695,,Rex Regum QEON,,wolf,31,107,37,80,54,34,96,20,103,98,104,1
11696,,Faceless,6.0,Mineski.???,66,107,96,74,106,41,88,63,87,5,70,1
11697,,wolf,36.0,WarriorsGaming.Unity,52,87,84,11,78,98,96,20,50,2,35,0
11698,39.0,Execration,29.0,TNC Pro Team,39,80,28,50,18,34,86,96,37,55,39,0
11699,36.0,WarriorsGaming.Unity,6.0,Mineski.???,54,87,16,11,74,106,96,84,37,38,77,0
11700,40.0,Clutch Gamers,24.0,Geek Fam,47,108,63,16,2,15,80,5,103,87,76,1
11701,,,,Rex Regum QEON,25,86,63,98,91,84,38,106,26,8,10,1
11702,6.0,Mineski.???,24.0,Geek Fam,39,28,5,48,73,15,96,84,70,2,50,1
11703,39.0,Execration,40.0,Clutch Gamers,35,87,55,16,88,41,86,8,97,76,13,0
11704,3.0,Effect,8.0,Vega Squadron,75,86,66,70,35,74,96,54,5,97,69,1
11705,,4 protect five,,Danish Bears,49,84,35,87,44,60,107,55,37,54,63,0
11706,,,18.0,Virtus.pro,19,16,75,48,49,76,55,87,70,88,58,0
11707,,Ninjas in Pyjamas,,Team Alternate Attax,25,84,8,5,57,89,28,74,54,16,37,1
11708,,Rex Regum QEON,,Faceless,44,107,96,37,98,93,90,73,75,74,51,0
11709,29.0,TNC Pro Team,36.0,WarriorsGaming.Unity,57,80,86,96,97,10,87,84,11,91,1,1
11710,42.0,?omanche,21.0,Team Empire,55,50,109,55,73,70,28,2,111,107,11,0
11711,,Alliance,,BeanBoys,55,51,5,103,76,67,63,86,16,9,107,1
11712,1.0,Team Secret,,Prodota Gaming,45,90,62,106,86,33,28,60,8,81,11,1
11713,6.0,Mineski.???,39.0,Execration,37,86,90,8,37,76,96,84,11,38,9,1
11714,,Friends,20.0,Team. Spirit,20,28,30,15,8,11,91,19,20,55,97,0
11715,,wolf,,,39,63,87,11,52,90,96,5,78,16,102,0
11716,56.0,Double Dimension,17.0,Natus Vincere,27,8,86,74,39,104,55,107,30,84,93,0
11717,,B)ears,33.0,Elements Pro Gaming,24,63,86,102,10,93,28,55,91,8,98,1
11718,,Prodota Gaming,,Ninjas in Pyjamas,59,28,86,8,112,65,96,84,74,20,70,0
11719,21.0,Team Empire,8.0,Vega Squadron,41,80,60,107,11,74,90,78,84,5,93,1
11720,,Faceless,,,35,80,28,86,106,48,84,97,5,96,81,1
11721,24.0,Geek Fam,,Rex Regum QEON,59,16,21,74,65,26,96,87,63,98,12,1
11722,42.0,?omanche,56.0,Double Dimension,38,28,87,8,5,63,84,11,51,16,104,0
11723,,Team Alternate Attax,33.0,Elements Pro Gaming,53,90,16,37,5,70,74,88,14,106,56,0
11724,,Friends,,,40,28,86,74,46,72,63,18,5,88,38,1
11725,,Danish Bears,,BeanBoys,31,107,35,20,74,6,28,54,5,102,33,1
11726,29.0,TNC Pro Team,,wolf,41,20,50,78,106,104,28,55,86,102,109,1
11727,36.0,WarriorsGaming.Unity,40.0,Clutch Gamers,45,5,103,2,73,56,80,86,104,106,90,0
11728,1.0,Team Secret,,Alliance,37,96,28,30,97,46,84,8,5,106,75,0
11729,,4 protect five,,B)ears,41,90,74,86,73,109,107,88,8,38,5,0
11730,42.0,?omanche,,Friends,49,86,14,57,78,93,96,74,75,95,69,1
11731,3.0,Effect,17.0,Natus Vincere,23,86,48,100,51,71,28,75,11,95,8,1
11732,40.0,Clutch Gamers,29.0,TNC Pro Team,42,96,90,86,111,98,80,23,63,8,65,1
11733,,,24.0,Geek Fam,45,86,74,84,65,93,96,80,5,2,11,0
11734,,Danish Bears,,Alliance,60,107,55,50,98,17,20,8,103,109,34,0
11735,,B)ears,,BeanBoys,46,90,74,107,100,98,80,8,87,38,7,1
11736,20.0,Team. Spirit,17.0,Natus Vincere,55,96,74,100,60,8,80,107,86,90,106,1
11737,3.0,Effect,56.0,Double Dimension,43,54,91,75,70,17,28,63,50,104,13,1
11738,,4 protect five,,Team Alternate Attax,62,91,65,54,30,52,96,74,14,107,93,1
11739,,Ninjas in Pyjamas,1.0,Team Secret,36,57,28,30,70,63,80,16,55,98,112,0
11740,56.0,Double Dimension,20.0,Team. Spirit,48,8,84,35,11,71,55,107,20,87,75,0
11741,21.0,Team Empire,18.0,Virtus.pro,48,55,28,50,76,35,90,16,8,95,86,0
11742,,Infamous?,,Vultur,53,54,2,106,70,3,96,107,21,91,98,1
11743,33.0,Elements Pro Gaming,,Prodota Gaming,61,74,96,87,90,56,86,16,11,84,54,1
11744,,Alliance,,Ninjas in Pyjamas,25,20,63,51,40,17,84,73,65,28,36,0
11745,,Midas Club ,,,48,90,78,87,34,63,86,98,96,76,57,1
11746,,,8.0,Vega Squadron,62,28,87,78,51,73,80,107,37,20,11,0
11747,,Not Today,,Sacola de lixo,33,96,50,86,76,74,28,63,87,109,2,1
11748,,4 protect five,,Prodota Gaming,39,88,8,86,97,76,90,104,84,14,95,1
11749,31.0,compLexity Gaming,,FireDota,28,37,106,11,72,40,96,75,107,71,76,1
11750,1.0,Team Secret,33.0,Elements Pro Gaming,37,62,106,21,44,61,28,86,88,109,93,1
11751,,is GG,,Team NP,42,60,3,8,53,106,90,16,71,33,12,0
11752,42.0,?omanche,8.0,Vega Squadron,70,107,51,86,66,98,80,96,87,95,77,0
11753,,Bulls,,Infamous?,53,87,41,111,20,35,2,86,85,59,11,0
11754,18.0,Virtus.pro,17.0,Natus Vincere,45,96,84,35,60,54,86,74,107,66,72,1
11755,,Unknown Team,,SG e-sports,41,79,80,41,65,54,48,86,85,32,16,0
11756,,B)ears,,Danish Bears,33,74,96,50,2,48,107,54,87,103,11,1
11757,,BeanBoys,,Team Alternate Attax,86,86,63,76,9,84,107,41,88,38,56,1
11758,31.0,compLexity Gaming,,Wheel Whreck While Whistling,42,75,8,97,35,98,96,102,87,16,71,1
11759,,is GG,,Team Freedom Dota 2,45,16,21,37,65,41,91,11,85,35,54,0
11760,3.0,Effect,,Friends,45,28,37,38,109,98,96,50,72,11,86,0
11761,21.0,Team Empire,,,25,82,50,23,106,8,28,112,75,29,72,1
11762,,B)ears,,Alliance,51,55,28,50,35,109,5,8,103,76,88,0
11763,,Vultur,,SG e-sports,49,50,51,38,75,77,107,54,106,11,16,0
11764,,,,Unknown Team,83,102,87,106,48,11,86,76,107,14,16,1
11765,,Team Onyx,,FireDota,28,102,28,107,35,17,80,96,71,63,40,1
