,id matches,patch,region,league_name,league_id,radiant_name,radiant_id,dire_name,dire_id,radiant_score,dire_score,first_ban_radiant,ban1,ban2,ban3,ban4,ban5,ban6,pick1,pick2,pick3,pick4,ban7,ban8,ban9,ban10,pick5,pick6,pick7,pick8,ban11,ban12,pick9,pick10,radiant_win
0,3670915406,21,5,ESL One Katowice 2018 powered by Intel,9633,Execration,39.0,Clutch Gamers,40.0,33,21,1,80,60,51,62,57,19,69,3,28,64,76,11,12,29,13,88,109,49,77,98,20,15,1
0,3670915410,21,18,ESL One Katowice 2018 powered by Intel,9633,LGD-GAMING,5.0,Invictus Gaming,23.0,9,34,0,3,60,11,62,103,57,19,100,58,30,51,94,43,15,87,107,48,34,78,49,29,17,0
0,3670983261,21,5,ESL One Katowice 2018 powered by Intel,9633,Fnatic,7.0,496 Vikings,,41,20,1,60,57,62,15,51,19,27,100,47,12,65,87,108,18,110,103,78,63,29,61,7,41,1
0,3670983643,21,18,SL i-League Invitational Season 4,9579,Eclipse,,VGJ Thunder,15.0,7,26,0,51,103,15,100,3,60,57,78,86,87,77,43,34,76,94,88,83,12,35,19,49,98,0
0,3670986336,21,5,ESL One Katowice 2018 powered by Intel,9633,Geek Fam,24.0,BOOM ID,,39,28,1,57,19,88,60,51,62,69,3,16,103,34,15,94,11,104,87,114,41,47,13,39,49,1
0,3670989334,21,18,ESL One Katowice 2018 powered by Intel,9633,KEEN GAMING,55.0,Newbee.M,,20,4,0,51,62,19,34,78,77,57,60,15,16,81,69,76,3,43,68,41,12,94,87,11,37,1
0,3671003756,21,18,ESL One Katowice 2018 powered by Intel,9633,Invictus Gaming,23.0,LGD-GAMING,5.0,7,20,0,62,3,15,11,60,19,57,103,86,30,77,34,94,41,48,12,78,49,51,98,87,52,0
0,3671004560,21,5,PGL BUCHAREST MAJOR 2018,9584,TEAM FLASH,,Clutch Gamers,40.0,16,15,1,60,13,19,51,15,88,57,69,86,100,20,107,94,16,114,68,103,54,17,76,49,34,0
0,3671050897,21,18,SL i-League Invitational Season 4,9579,Eclipse,,VGJ Thunder,15.0,18,30,0,51,57,100,103,15,60,3,78,87,94,72,88,65,49,34,77,58,69,38,19,13,12,0
0,3671061970,21,5,ESL One Katowice 2018 powered by Intel,9633,496 Vikings,,Fnatic,7.0,21,33,1,57,60,19,27,3,62,51,86,103,75,65,12,18,108,77,29,102,34,98,49,15,61,0
0,3671082529,21,18,ESL One Katowice 2018 powered by Intel,9633,LGD-GAMING,5.0,Invictus Gaming,23.0,33,11,0,3,62,11,60,103,19,100,41,30,94,57,88,72,9,39,87,84,77,29,108,38,12,1
0,3671087160,21,5,ESL One Katowice 2018 powered by Intel,9633,BOOM ID,,Geek Fam,24.0,35,17,1,88,57,19,60,85,69,51,62,15,65,11,55,77,34,3,87,13,72,39,94,17,54,1
0,3671102093,21,5,PGL BUCHAREST MAJOR 2018,9584,TEAM FLASH,,Clutch Gamers,40.0,29,21,0,60,51,88,19,15,57,69,68,16,75,100,77,82,42,33,28,12,44,11,34,17,20,0
0,3671145779,21,18,SL i-League Invitational Season 4,9579,KEEN GAMING,55.0,Vici Gaming,11.0,20,30,0,60,62,100,77,57,3,51,11,103,39,87,27,15,81,29,19,86,110,41,54,76,95,0
0,3671152960,21,18,ESL One Katowice 2018 powered by Intel,9633,LGD.Forever Young,4.0,EHOME,26.0,32,13,1,19,60,58,57,51,103,3,100,15,12,65,29,39,17,7,107,68,13,94,61,49,41,1
0,3671161784,21,18,ESL One Katowice 2018 powered by Intel,9633,VGJ Thunder,15.0,Eclipse,,32,20,1,15,57,51,103,78,60,100,85,87,72,43,76,3,94,13,49,102,68,104,77,108,48,1
0,3671175172,21,5,ESL One Katowice 2018 powered by Intel,9633,Geek Fam,24.0,BOOM ID,,32,25,1,57,19,88,51,62,69,60,30,77,103,41,100,72,65,28,79,34,48,17,108,22,55,1
0,3671216561,21,18,SL i-League Invitational Season 4,9579,Vici Gaming,11.0,KEEN GAMING,55.0,39,29,0,62,51,77,60,29,57,3,79,103,100,39,48,63,41,11,43,12,78,19,69,72,16,1
0,3671236550,21,5,PGL BUCHAREST MAJOR 2018,9584,AGV????,,Fnatic,7.0,14,25,0,60,34,27,51,3,62,100,86,16,19,77,98,94,15,57,92,72,114,61,76,108,39,0
0,3671249370,21,18,ESL One Katowice 2018 powered by Intel,9633,LGD.Forever Young,4.0,EHOME,26.0,31,19,0,60,19,57,58,103,3,51,100,11,39,54,87,77,86,65,12,64,111,61,41,107,1,1
0,3671260457,21,18,ESL One Katowice 2018 powered by Intel,9633,Eclipse,,VGJ Thunder,15.0,30,22,1,3,57,51,60,100,103,78,49,62,15,19,65,76,34,50,71,12,11,87,13,68,16,0
0,3671328138,21,5,PGL BUCHAREST MAJOR 2018,9584,Geek Fam,24.0,TNC Pro Team,29.0,38,22,1,57,19,88,69,51,62,60,100,3,15,13,77,34,11,39,87,65,49,29,12,41,109,1
0,3671333941,21,5,PGL BUCHAREST MAJOR 2018,9584,Fnatic,7.0,AGV????,,29,19,0,34,60,78,27,51,15,62,19,57,69,98,100,114,20,3,86,28,41,74,76,49,81,1
0,3671351618,21,10,ESL One Katowice 2018 powered by Intel,9633,Show.†ime?,,paiN Gaming,,25,34,0,103,107,19,62,57,60,100,16,87,27,94,41,48,8,34,88,54,67,39,29,43,69,0
0,3671430511,21,3,PGL BUCHAREST MAJOR 2018,9584,Team. Spirit,20.0,M19,34.0,39,21,0,81,66,19,107,68,16,3,30,51,100,49,61,63,77,58,65,41,12,34,11,39,13,1
0,3671434452,21,8,ESL One Katowice 2018 powered by Intel,9633,Vega Squadron,8.0,Gambit Esports,9.0,31,9,0,60,19,15,27,72,58,100,3,69,53,63,61,49,18,12,79,34,17,6,13,8,88,1
0,3671451565,21,5,PGL BUCHAREST MAJOR 2018,9584,Geek Fam,24.0,TNC Pro Team,29.0,23,31,0,88,57,19,60,13,15,51,11,3,27,39,62,34,41,77,29,69,81,43,98,72,103,0
0,3671452478,21,8,PGL BUCHAREST MAJOR 2018,9584,Effect,3.0,Team Empire,21.0,32,11,0,60,3,100,51,27,57,19,16,30,79,39,15,107,94,78,28,11,17,96,41,29,49,1
0,3671455981,21,10,ESL One Katowice 2018 powered by Intel,9633,Show.†ime?,,paiN Gaming,,17,44,1,107,57,100,103,16,60,27,3,19,28,15,39,76,94,102,63,51,13,55,46,49,11,0
0,3671522180,21,8,ESL One Katowice 2018 powered by Intel,9633,Vega Squadron,8.0,Gambit Esports,9.0,33,28,0,60,19,15,27,72,58,3,69,86,12,104,18,61,109,97,100,13,49,102,44,2,42,1
0,3671535496,21,3,PGL BUCHAREST MAJOR 2018,9584,Team. Spirit,20.0,M19,34.0,39,47,1,66,81,107,6,19,68,16,3,100,30,61,63,77,49,65,41,72,104,34,13,39,94,0
0,3671539575,21,5,PGL BUCHAREST MAJOR 2018,9584,Execration,39.0,BOOM ID,,38,19,1,88,60,107,19,57,51,62,100,87,15,69,63,94,12,65,30,11,34,54,20,41,114,1
0,3671553991,21,8,PGL BUCHAREST MAJOR 2018,9584,Team Empire,21.0,Effect,3.0,24,6,0,27,30,16,100,51,19,3,58,107,43,57,77,78,68,87,28,12,8,29,49,108,15,1
0,3671561032,21,5,PGL BUCHAREST MAJOR 2018,9584,TNC Pro Team,29.0,Geek Fam,24.0,35,43,1,19,57,88,60,3,69,51,11,15,62,34,100,39,41,87,68,16,81,72,12,94,65,1
0,3671617722,21,8,ESL One Katowice 2018 powered by Intel,9633,Team Doggie,,Team Kinguin,,20,25,0,62,68,27,51,3,100,19,16,30,13,12,15,48,34,54,84,78,8,97,104,61,7,0
0,3671622540,21,3,ESL One Katowice 2018 powered by Intel,9633,Team Singularity,46.0,PENTA Sports,38.0,26,33,1,16,58,23,19,78,3,100,30,29,87,39,77,15,49,54,104,28,109,13,34,9,98,0
0,3671623557,21,3,PGL BUCHAREST MAJOR 2018,9584,OG,0.0,ZephyrDota,,26,15,0,78,107,13,77,100,19,62,89,50,27,34,96,57,12,11,74,88,81,33,29,7,114,1
0,3671628132,21,8,PGL BUCHAREST MAJOR 2018,9584,Team Empire,21.0,Effect,3.0,26,8,0,27,19,58,3,16,78,100,39,107,57,43,86,49,69,79,87,15,12,17,61,9,2,1
0,3671630575,21,10,ESL One Katowice 2018 powered by Intel,9633,TSHOW RISING,,paiN Gaming,,13,40,1,53,27,78,57,49,3,13,88,68,16,15,29,54,65,34,87,19,51,8,102,67,2,0
0,3671630924,21,3,PGL BUCHAREST MAJOR 2018,9584,The Final Tribe,,Planet Dog 2.0,,32,38,1,100,19,103,3,60,27,30,69,64,51,11,12,8,77,65,39,81,94,78,76,63,17,1
0,3671634756,21,5,PGL BUCHAREST MAJOR 2018,9584,Execration,39.0,BOOM ID,,11,36,0,15,57,19,60,88,107,51,3,11,69,34,62,114,81,104,27,100,76,72,20,41,77,0
0,3671648827,21,10,ESL One Katowice 2018 powered by Intel,9633,Team Bernita,,Thunder Awaken,,36,6,0,34,57,51,81,104,60,86,75,100,55,109,8,107,39,65,93,19,17,71,13,28,1,1
0,3671650558,21,3,PGL BUCHAREST MAJOR 2018,9584,Team. Spirit,20.0,M19,34.0,23,5,0,81,66,68,107,19,100,3,30,51,16,49,61,94,58,72,39,11,57,109,69,63,71,1
0,3671661767,21,10,PGL BUCHAREST MAJOR 2018,9584,Infamous,52.0,Gorillaz-Pride,,24,6,0,51,62,57,60,86,100,107,84,19,65,112,78,15,69,16,30,12,18,34,79,49,76,1
0,3671665937,21,10,ESL One Katowice 2018 powered by Intel,9633,TEAM SOUTH ,,SG e-sports team,54.0,4,35,0,51,107,58,43,57,16,103,27,71,3,8,39,54,29,11,46,48,81,61,65,55,108,0
0,3671703106,21,10,ESL One Katowice 2018 powered by Intel,9633,TSHOW RISING,,paiN Gaming,,20,27,0,103,53,19,27,68,13,57,3,100,30,85,15,88,63,77,23,55,8,34,39,43,11,0
0,3671703294,21,3,PGL BUCHAREST MAJOR 2018,9584,Suicide Team,,Vega Squadron,8.0,13,19,0,51,60,100,69,30,3,19,27,72,50,28,29,15,78,107,23,102,94,57,76,58,63,0
0,3671707905,21,3,PGL BUCHAREST MAJOR 2018,9584,OG,0.0,BeanBoys,,26,12,1,77,78,107,89,33,100,19,51,3,66,49,54,96,11,13,86,6,61,65,16,47,2,1
0,3671709539,21,8,PGL BUCHAREST MAJOR 2018,9584,Gambit Esports,9.0,HunkysFromZavod,,27,10,0,3,100,58,19,60,51,16,27,72,68,94,61,15,104,89,78,38,42,13,34,40,11,1
0,3671714947,21,8,ESL One Katowice 2018 powered by Intel,9633,No Creativity,,Team. Spirit,20.0,4,20,0,100,19,72,81,27,51,16,3,60,66,61,65,77,63,78,87,48,80,15,34,42,43,0
0,3671716982,21,8,ESL One Katowice 2018 powered by Intel,9633,MEGA-LADA E-sports,,Team Empire,21.0,45,34,0,30,19,3,78,27,58,100,64,51,11,41,39,87,63,13,86,61,72,104,15,65,93,1
0,3671717076,21,5,PGL BUCHAREST MAJOR 2018,9584,Execration,39.0,BOOM ID,,38,38,1,51,19,107,62,57,15,69,27,103,60,34,77,54,41,81,64,43,94,20,88,104,78,1
0,3671724133,21,10,ESL One Katowice 2018 powered by Intel,9633,SG e-sports team,54.0,TEAM SOUTH ,,38,17,1,58,60,51,103,57,100,3,86,65,88,76,85,11,16,71,12,18,29,113,13,39,104,1
0,3671728565,21,8,ESL One Katowice 2018 powered by Intel,9633,Team Doggie,,Team Kinguin,,14,20,0,3,19,27,100,16,68,78,30,107,79,48,34,60,15,39,13,104,114,12,77,80,63,0
0,3671728686,21,10,PGL BUCHAREST MAJOR 2018,9584,Infamous,52.0,Gorillaz-Pride,,19,17,0,51,62,58,60,79,57,100,3,103,86,78,19,11,15,38,69,94,12,63,8,41,49,1
0,3671728965,21,3,ESL One Katowice 2018 powered by Intel,9633,PENTA Sports,38.0,Team Singularity,46.0,28,9,1,58,19,15,57,16,29,100,30,13,27,81,12,41,77,54,102,86,63,43,34,109,25,1
0,3671736557,21,3,PGL BUCHAREST MAJOR 2018,9584,Planet Dog,,The Final Tribe,,22,34,1,19,60,51,57,3,30,100,27,13,26,94,72,81,77,7,49,11,46,61,48,65,12,0
0,3671738470,21,10,ESL One Katowice 2018 powered by Intel,9633,Team Bernita,,Thunder Awaken,,8,28,1,57,65,100,104,94,19,16,75,78,27,8,47,12,62,60,39,49,51,54,114,95,48,0
0,3671772446,21,8,ESL One Katowice 2018 powered by Intel,9633,Team. Spirit,20.0,No Creativity,,28,11,0,81,100,16,72,51,27,19,30,107,87,60,41,49,15,54,23,57,94,29,76,102,22,1
0,3671785906,21,8,PGL BUCHAREST MAJOR 2018,9584,Gambit Esports,9.0,HunkysFromZavod,,23,18,1,51,60,15,3,27,58,19,100,78,85,61,12,34,72,30,87,94,76,65,20,41,21,1
0,3671791914,21,3,PGL BUCHAREST MAJOR 2018,9584,Suicide Team,,Vega Squadron,8.0,15,34,0,51,60,30,3,100,69,19,27,88,62,15,54,12,34,14,87,43,109,58,18,61,72,0
0,3671823596,21,8,ESL One Katowice 2018 powered by Intel,9633,Team Empire,21.0,MEGA-LADA E-sports,,21,39,0,58,30,19,61,3,78,100,39,107,13,49,112,94,81,27,64,2,80,47,54,56,44,0
0,3671837416,21,10,ESL One Katowice 2018 powered by Intel,9633,Thunder Awaken,,Team Bernita,,32,12,1,104,57,65,78,19,102,75,100,49,51,11,8,76,48,84,29,16,34,54,59,109,94,1
0,3671854956,21,3,ESL One Katowice 2018 powered by Intel,9633,Echo.Int,,OG,0.0,8,25,1,89,57,78,19,51,100,60,66,27,58,65,77,49,11,13,102,80,12,43,61,106,114,0
0,3671862496,21,2,PGL BUCHAREST MAJOR 2018,9584,VGJ.Storm,28.0,borster,,28,16,1,49,19,60,100,57,16,51,112,62,11,53,77,58,12,65,54,15,102,27,61,87,34,1
0,3671862656,21,3,ESL One Katowice 2018 powered by Intel,9633,Planet Dog 2.0,,Evil Corporation,,33,20,1,3,57,51,27,19,60,100,30,16,13,49,78,77,41,63,87,52,9,6,61,48,33,1
0,3671863641,21,10,ESL One Katowice 2018 powered by Intel,9633,Infamous,52.0,MAD KINGS,,29,15,0,19,62,100,60,15,57,51,3,103,13,30,80,114,49,16,86,81,18,39,47,11,34,1
0,3671865669,21,3,PGL BUCHAREST MAJOR 2018,9584,Team Singularity,46.0,Team Kinguin,,11,26,1,29,19,84,27,57,100,16,3,103,68,13,78,11,77,79,63,61,39,98,12,65,41,0
0,3671866265,21,3,PGL BUCHAREST MAJOR 2018,9584,Team Doggie,,PENTA Sports,38.0,44,18,0,107,102,78,54,15,3,19,100,27,62,58,109,77,34,29,86,8,12,39,11,72,49,1
0,3671877610,21,10,PGL BUCHAREST MAJOR 2018,9584,SG e-sports team,54.0,VRFGC,,25,19,0,16,100,88,51,19,57,27,103,3,29,85,15,23,12,98,22,78,11,81,39,93,46,1
0,3671913791,21,3,ESL One Katowice 2018 powered by Intel,9633,OG,0.0,Echo.Int,,37,30,1,57,89,100,66,58,19,27,51,112,107,78,77,65,11,80,47,29,33,12,43,63,61,1
0,3671917413,21,8,PGL BUCHAREST MAJOR 2018,9584,Vega Squadron,8.0,Team. Spirit,20.0,28,13,0,62,19,100,81,107,51,16,27,69,40,68,63,15,49,39,50,88,42,61,12,72,109,1
0,3671928080,21,2,PGL BUCHAREST MAJOR 2018,9584,VGJ.Storm,28.0,borster,,31,26,0,100,49,51,60,3,57,19,16,30,87,65,77,15,102,88,86,109,35,103,12,78,39,1
0,3671928906,21,8,PGL BUCHAREST MAJOR 2018,9584,Team Empire,21.0,Gambit Esports,9.0,25,14,1,19,3,27,100,30,51,58,72,60,71,15,13,77,66,87,68,104,42,49,61,11,39,1
0,3671934932,21,10,ESL One Katowice 2018 powered by Intel,9633,Infamous,52.0,MAD KINGS,,10,10,1,62,100,51,103,60,57,3,19,27,85,16,84,38,55,23,58,69,6,47,63,94,82,1
0,3671938083,21,3,PGL BUCHAREST MAJOR 2018,9584,PENTA Sports,38.0,Team Doggie,,28,21,1,19,102,27,54,15,3,30,107,68,100,29,34,8,65,77,58,13,109,47,104,23,106,1
0,3671940724,21,3,PGL BUCHAREST MAJOR 2018,9584,Team Singularity,46.0,Team Kinguin,,15,32,1,29,27,57,19,51,100,3,79,13,107,11,61,63,54,16,77,12,22,78,49,104,58,0
0,3671943525,21,10,PGL BUCHAREST MAJOR 2018,9584,VRFGC,,SG e-sports team,54.0,14,11,0,100,19,51,62,4,57,103,88,112,3,78,29,54,65,85,16,11,39,12,6,80,63,0
0,3671944623,21,3,ESL One Katowice 2018 powered by Intel,9633,Evil Corporation,,Planet Dog,,26,41,1,57,51,13,3,100,27,79,103,87,94,6,88,52,77,78,86,9,46,104,61,65,41,0
0,3671972452,21,8,PGL BUCHAREST MAJOR 2018,9584,Vega Squadron,8.0,Team. Spirit,20.0,23,16,0,62,19,100,81,107,51,27,3,69,28,15,109,58,88,72,71,102,6,94,61,17,77,1
0,3671989102,21,3,PGL BUCHAREST MAJOR 2018,9584,PENTA Sports,38.0,Team Doggie,,42,32,1,100,102,15,54,29,3,27,107,30,16,58,19,23,34,65,63,8,109,108,97,104,25,1
0,3671993486,21,8,PGL BUCHAREST MAJOR 2018,9584,Gambit Esports,9.0,Team Empire,21.0,14,20,0,19,3,27,58,60,51,100,85,30,72,13,49,39,43,15,64,65,63,104,17,78,61,0
0,3672000740,21,10,PGL BUCHAREST MAJOR 2018,9584,Wheel Whreck While Whistling,,Midas Club ,,29,21,1,3,62,57,100,112,13,16,51,11,19,39,29,27,78,30,107,54,109,79,65,37,33,1
0,3672012925,21,2,PGL BUCHAREST MAJOR 2018,9584,Immortals,35.0,5 Turtles,,28,15,0,3,60,58,86,27,112,100,51,66,16,19,57,4,77,13,90,12,94,72,88,104,15,1
0,3672047164,21,10,PGL BUCHAREST MAJOR 2018,9584,paiN Gaming,,TSHOW RISING,,31,12,0,68,57,13,112,53,103,27,100,87,14,15,63,8,29,72,65,102,76,6,34,12,11,1
0,3672048053,21,2,SL i-League Invitational Season 4,9579,Animal Planet,,OpTic Gaming,13.0,12,23,1,66,3,100,11,19,78,27,68,107,16,12,38,77,81,57,15,39,94,65,61,64,35,0
0,3672060578,21,10,PGL BUCHAREST MAJOR 2018,9584,Wheel Whreck While Whistling,,Midas Club ,,38,35,0,62,3,19,112,51,57,27,16,30,23,41,109,63,13,100,39,49,55,98,54,8,12,0
0,3672067427,21,2,PGL BUCHAREST MAJOR 2018,9584,Immortals,35.0,5 Turtles,,29,27,1,60,66,86,3,51,58,100,27,15,101,19,13,12,29,39,45,16,47,72,38,8,61,1
0,3672098681,21,10,PGL BUCHAREST MAJOR 2018,9584,paiN Gaming,,TSHOW RISING,,29,20,0,68,57,53,27,15,19,30,3,16,107,8,33,55,54,29,58,70,94,20,12,41,34,1
0,3672100804,21,2,SL i-League Invitational Season 4,9579,OpTic Gaming,13.0,Animal Planet,,19,42,1,103,100,78,3,68,57,84,27,85,53,49,81,43,13,19,107,38,11,20,34,12,39,0
0,3672108573,21,10,PGL BUCHAREST MAJOR 2018,9584,Wheel Whreck While Whistling,,Midas Club ,,29,21,1,23,62,3,19,57,16,51,100,27,112,49,39,11,13,55,88,9,43,109,8,48,41,1
0,3672143301,21,2,SL i-League Invitational Season 4,9579,OpTic Gaming,13.0,Animal Planet,,20,46,1,103,57,27,100,51,3,68,16,13,107,49,19,65,77,30,45,41,42,43,15,11,12,0
0,3672154057,21,2,ESL One Katowice 2018 powered by Intel,9633,compLexity Gaming,31.0,BLUE PIKACHU,,34,17,1,3,16,51,13,60,57,112,68,100,77,28,61,11,58,29,87,39,47,19,12,78,41,1
0,3672185917,21,2,ESL One Katowice 2018 powered by Intel,9633,BLUE PIKACHU,,compLexity Gaming,31.0,4,18,1,16,3,77,51,15,60,57,86,11,100,12,78,65,38,85,30,20,34,94,29,39,13,0
0,3672201078,21,2,PGL BUCHAREST MAJOR 2018,9584,OpTic Gaming,13.0,Animal Planet,,16,33,0,100,3,19,51,66,13,27,68,16,85,65,77,38,49,29,8,39,12,88,18,7,41,0
0,3672244579,21,2,PGL BUCHAREST MAJOR 2018,9584,BLUE PIKACHU,,Radiant Dota 2,,34,22,1,60,3,51,29,15,57,16,112,86,68,12,18,41,11,65,102,77,43,19,39,42,76,1
0,3672247774,21,2,PGL BUCHAREST MAJOR 2018,9584,Animal Planet,,OpTic Gaming,13.0,11,21,1,100,3,19,27,66,51,16,85,86,13,12,49,65,77,38,30,8,109,29,43,57,39,0
0,3672255445,21,2,ESL One Katowice 2018 powered by Intel,9633,MIND'S EYE DOTA,,Immortals,35.0,18,37,0,60,13,16,66,51,45,100,27,103,101,47,19,15,57,41,38,102,114,12,22,34,39,0
0,3672288667,21,2,PGL BUCHAREST MAJOR 2018,9584,Radiant Dota 2,,BLUE PIKACHU,,24,35,1,3,51,29,57,100,60,16,112,77,13,58,38,11,88,49,27,107,34,12,65,15,17,0
0,3672305221,21,2,PGL BUCHAREST MAJOR 2018,9584,Animal Planet,,OpTic Gaming,13.0,13,24,1,19,3,100,27,66,85,16,103,87,13,12,49,78,38,51,50,11,46,8,77,20,109,0
0,3672310612,21,2,ESL One Katowice 2018 powered by Intel,9633,Immortals,35.0,MIND'S EYE DOTA,,24,18,0,45,60,13,62,66,3,100,51,27,86,65,12,39,11,15,33,108,114,34,49,43,109,1
0,3672384363,21,18,SL i-League Invitational Season 4,9579,LGD-GAMING,5.0,LGD.Forever Young,4.0,17,33,0,11,60,19,3,15,107,57,41,103,12,49,39,43,94,30,64,76,89,61,29,46,98,0
0,3672440405,21,5,ESL One Katowice 2018 powered by Intel,9633,Execration,39.0,TNC Pro Team,29.0,15,28,0,19,62,3,51,69,88,60,57,15,109,65,34,13,39,16,86,87,11,100,46,14,77,0
0,3672453927,21,18,SL i-League Invitational Season 4,9579,LGD.Forever Young,4.0,LGD-GAMING,5.0,16,15,0,60,3,57,11,12,103,19,49,68,111,76,41,78,56,100,29,69,15,16,81,86,93,0
0,3672502687,21,5,ESL One Katowice 2018 powered by Intel,9633,Execration,39.0,TNC Pro Team,29.0,13,34,1,60,19,57,62,3,88,69,51,11,86,39,29,13,81,15,65,111,63,34,78,43,41,0
0,3672514696,21,18,SL i-League Invitational Season 4,9579,LGD-GAMING,5.0,LGD.Forever Young,4.0,27,23,0,11,60,19,57,3,49,103,30,12,65,1,29,43,13,39,64,41,47,77,23,54,84,1
0,3672579698,21,5,SL i-League Invitational Season 4,9579,AGV????,,Mineski.???,6.0,12,25,0,16,34,51,60,3,62,27,86,78,19,88,15,20,76,100,107,94,12,13,114,11,39,0
0,3672588819,21,18,SL i-League Invitational Season 4,9579,VGJ Thunder,15.0,Vici Gaming,11.0,8,21,0,100,57,94,11,60,103,89,16,50,19,3,12,43,77,76,13,69,90,15,1,33,49,0
