,radiant_win,Disabler_radiant,Disabler_dire,Nuker_radiant,Nuker_dire,Carry_radiant,Carry_dire,Initiator_radiant,Initiator_dire,Escape_radiant,Escape_dire,Durable_radiant,Durable_dire,Support_radiant,Support_dire,Pusher_radiant,Pusher_dire,Jungler_radiant,Jungler_dire
8573,0,2,4,4,3,3,2,2,2,3,1.0,0,3.0,1,4.0,0,0.0,0,0.0
8574,0,2,5,3,3,4,1,1,4,3,2.0,1,1.0,1,3.0,0,0.0,0,1.0
8575,0,4,3,3,5,2,2,4,2,3,1.0,1,1.0,1,2.0,0,0.0,1,0.0
8576,0,5,4,5,5,1,4,2,1,0,3.0,3,1.0,3,2.0,0,0.0,0,0.0
8577,0,4,4,5,4,1,5,1,4,1,0.0,2,4.0,3,0.0,0,2.0,0,0.0
8578,1,4,4,4,4,3,3,1,3,1,3.0,2,1.0,2,1.0,0,0.0,0,0.0
8579,1,3,3,4,3,2,3,2,1,1,2.0,2,3.0,3,2.0,0,3.0,0,0.0
8580,1,4,3,5,4,3,3,1,3,1,1.0,1,3.0,3,1.0,1,1.0,0,0.0
8581,0,4,4,3,5,3,2,2,1,2,2.0,1,1.0,1,3.0,0,0.0,1,0.0
8582,1,3,4,5,4,3,2,2,2,0,2.0,1,2.0,1,3.0,0,0.0,0,0.0
8583,1,4,4,5,4,2,3,1,1,1,0.0,3,2.0,3,2.0,2,0.0,0,1.0
8584,1,4,4,5,3,2,3,2,4,1,2.0,2,3.0,4,0.0,0,1.0,0,2.0
8585,0,4,2,5,3,1,4,3,2,0,1.0,1,2.0,3,1.0,0,1.0,0,0.0
8586,1,4,5,4,4,4,1,3,4,3,1.0,1,1.0,1,3.0,0,1.0,1,0.0
8587,0,3,4,4,3,4,3,3,1,2,1.0,2,2.0,1,3.0,1,1.0,1,0.0
8588,0,4,3,4,5,3,2,2,2,1,3.0,1,0.0,2,1.0,0,0.0,0,0.0
8589,1,4,3,3,5,1,3,2,3,1,1.0,1,3.0,2,2.0,1,1.0,1,0.0
8590,1,3,4,4,5,3,3,1,1,3,2.0,2,0.0,1,3.0,1,0.0,0,0.0
8591,0,5,3,5,5,2,2,4,2,1,2.0,2,1.0,2,2.0,0,1.0,0,0.0
8592,1,3,4,5,4,2,3,3,2,1,3.0,1,2.0,1,2.0,1,1.0,0,0.0
8593,0,5,4,4,4,2,3,4,2,1,1.0,2,2.0,2,2.0,1,1.0,0,0.0
8594,1,3,4,3,5,3,1,2,4,3,0.0,1,0.0,0,3.0,1,1.0,1,0.0
8595,0,4,5,4,4,2,2,3,2,1,2.0,1,2.0,3,3.0,0,0.0,0,1.0
8596,1,4,3,5,4,3,2,2,1,0,1.0,3,2.0,1,3.0,1,0.0,0,0.0
8597,0,5,4,5,4,1,5,2,3,0,3.0,1,2.0,3,1.0,0,1.0,0,0.0
8598,1,5,4,3,4,2,4,3,1,2,2.0,4,1.0,4,2.0,1,0.0,0,0.0
8599,0,5,3,4,4,2,3,3,2,2,1.0,1,2.0,3,2.0,1,0.0,0,0.0
8600,0,5,4,3,5,3,3,4,2,2,2.0,3,1.0,1,2.0,1,1.0,1,0.0
8601,0,4,3,5,5,2,2,3,0,2,1.0,2,1.0,2,3.0,2,0.0,0,0.0
8602,0,5,4,4,3,2,3,4,4,2,3.0,0,3.0,2,2.0,0,1.0,1,0.0
8603,1,4,5,4,4,4,2,3,3,1,1.0,3,3.0,2,3.0,2,0.0,0,0.0
8604,0,3,5,3,5,4,2,1,3,1,0.0,2,1.0,1,2.0,1,1.0,0,0.0
8605,0,4,4,5,3,2,3,0,4,2,2.0,3,1.0,3,1.0,2,1.0,0,0.0
8606,0,4,3,3,4,2,4,4,2,4,0.0,1,2.0,2,2.0,1,0.0,1,0.0
8607,1,5,4,3,3,4,3,2,3,2,0.0,4,3.0,1,2.0,1,0.0,1,0.0
8608,0,5,3,4,5,2,3,3,0,1,1.0,3,0.0,4,2.0,1,1.0,0,0.0
8609,1,4,3,4,5,3,3,2,2,1,2.0,3,2.0,3,2.0,1,2.0,1,0.0
8610,1,4,4,4,4,3,2,1,3,2,2.0,0,3.0,2,3.0,0,0.0,1,0.0
8611,1,4,4,5,4,3,2,3,3,0,1.0,5,2.0,1,2.0,1,1.0,0,0.0
8612,0,4,4,3,5,3,2,2,1,2,2.0,1,1.0,2,3.0,0,1.0,1,0.0
8613,1,3,3,4,2,2,3,1,3,2,1.0,0,3.0,2,2.0,1,2.0,0,2.0
8614,0,4,3,5,5,2,2,3,1,1,0.0,0,3.0,2,2.0,2,1.0,0,0.0
8615,1,2,4,5,4,3,1,0,4,1,3.0,1,0.0,2,1.0,1,0.0,0,1.0
8616,1,3,5,3,4,4,0,1,3,1,1.0,1,1.0,2,3.0,0,0.0,0,1.0
8617,0,4,3,5,3,2,4,2,2,2,3.0,1,2.0,4,1.0,1,2.0,0,0.0
8618,0,4,3,3,4,2,3,1,2,2,2.0,0,2.0,2,1.0,2,1.0,1,0.0
8619,0,4,2,2,5,2,3,3,2,1,3.0,3,1.0,2,1.0,1,1.0,1,0.0
8620,1,5,5,3,3,4,2,2,4,1,3.0,2,2.0,2,3.0,0,0.0,1,1.0
8621,1,1,5,3,5,4,1,1,1,1,0.0,3,1.0,2,3.0,0,1.0,0,0.0
8622,0,3,4,5,3,3,2,1,3,1,4.0,2,1.0,2,1.0,1,0.0,0,1.0
8623,0,5,3,5,5,1,4,3,2,1,1.0,1,3.0,3,2.0,1,1.0,0,0.0
8624,1,3,3,3,4,2,3,1,2,3,2.0,0,2.0,2,2.0,1,0.0,1,0.0
8625,0,4,4,3,5,3,2,3,1,2,1.0,1,1.0,2,2.0,1,1.0,0,0.0
8626,1,5,3,5,5,3,4,3,2,1,1.0,2,2.0,1,3.0,0,1.0,0,0.0
8627,1,5,4,5,4,1,4,1,4,0,2.0,1,3.0,4,0.0,0,1.0,0,0.0
8628,0,5,4,5,4,2,3,2,2,1,1.0,1,2.0,2,3.0,1,2.0,0,0.0
8629,1,2,5,5,4,4,1,2,3,3,2.0,1,1.0,1,2.0,1,0.0,0,1.0
8630,0,2,5,5,5,4,1,1,3,1,2.0,1,2.0,2,3.0,2,1.0,0,0.0
8631,0,4,3,4,5,1,4,4,2,4,1.0,0,1.0,0,2.0,0,1.0,1,0.0
8632,0,3,4,5,5,3,3,1,2,1,2.0,1,1.0,1,2.0,2,1.0,0,0.0
8633,0,5,5,4,5,4,1,3,2,3,2.0,2,1.0,1,3.0,1,1.0,0,0.0
8634,0,2,5,5,5,2,1,0,2,2,1.0,2,1.0,3,2.0,2,0.0,0,0.0
8635,0,3,5,5,5,2,3,1,4,1,1.0,3,2.0,2,1.0,2,1.0,0,0.0
8636,0,3,3,3,4,3,3,1,1,2,1.0,3,3.0,2,2.0,2,2.0,0,1.0
8637,0,2,5,3,5,2,2,2,2,1,2.0,3,1.0,2,3.0,0,1.0,1,0.0
8638,1,3,3,4,4,3,3,2,2,0,0.0,5,2.0,2,1.0,1,2.0,0,1.0
8639,1,4,2,4,5,3,3,2,1,0,2.0,4,1.0,3,1.0,2,1.0,0,0.0
8640,1,5,4,4,5,2,2,3,2,2,2.0,2,1.0,2,3.0,0,1.0,1,0.0
8641,1,5,5,3,4,4,2,3,3,2,0.0,2,2.0,2,2.0,1,0.0,0,0.0
8642,0,4,5,5,4,3,3,1,3,2,1.0,2,5.0,3,2.0,1,1.0,0,0.0
8643,1,4,4,3,5,2,2,3,2,1,1.0,3,2.0,2,3.0,1,2.0,0,0.0
8644,1,4,4,3,5,2,3,4,4,4,1.0,1,1.0,1,2.0,1,1.0,1,0.0
8645,0,5,5,4,4,3,3,3,4,2,1.0,1,2.0,1,2.0,0,0.0,0,0.0
8646,1,4,4,5,3,2,2,3,1,0,1.0,1,4.0,2,4.0,0,0.0,0,1.0
8647,1,4,4,3,5,3,3,3,2,2,1.0,2,1.0,1,2.0,0,1.0,0,0.0
8648,0,4,4,4,4,2,3,3,2,3,2.0,1,1.0,2,3.0,0,0.0,1,0.0
8649,0,5,4,3,4,2,3,2,3,1,2.0,0,2.0,2,2.0,1,1.0,1,0.0
8650,1,5,2,4,4,2,2,2,0,0,2.0,1,1.0,3,2.0,1,1.0,0,0.0
8651,1,5,4,5,4,2,2,2,3,1,2.0,0,0.0,4,2.0,0,0.0,0,1.0
8652,0,4,2,3,4,1,3,3,2,2,2.0,3,1.0,1,2.0,0,1.0,1,0.0
8653,0,5,4,4,5,2,4,4,2,0,1.0,2,1.0,4,1.0,0,0.0,0,0.0
8654,1,4,4,3,4,1,4,2,3,1,1.0,2,2.0,4,2.0,0,1.0,1,0.0
8655,0,2,4,3,4,3,3,1,2,2,3.0,2,2.0,2,3.0,2,0.0,0,0.0
8656,1,5,3,5,4,2,3,2,2,1,1.0,4,2.0,3,3.0,0,1.0,0,0.0
8657,0,4,2,5,5,3,1,1,3,1,4.0,2,2.0,2,2.0,3,0.0,0,0.0
8658,0,4,3,5,4,2,2,2,3,3,3.0,1,1.0,3,0.0,2,0.0,0,1.0
8659,1,4,3,4,4,2,2,4,0,4,3.0,0,0.0,0,3.0,0,1.0,1,1.0
8660,0,2,5,5,4,3,2,2,4,3,2.0,1,3.0,1,3.0,1,1.0,0,0.0
8661,0,4,4,3,4,3,1,1,3,1,2.0,3,2.0,1,4.0,1,1.0,2,1.0
8662,0,4,4,3,4,3,2,1,3,2,3.0,3,5.0,3,1.0,1,1.0,1,0.0
8663,1,5,5,4,4,1,1,3,3,2,1.0,2,2.0,4,4.0,2,0.0,0,1.0
8664,1,4,4,3,5,3,2,3,2,2,1.0,5,2.0,2,2.0,1,1.0,0,0.0
8665,0,4,5,2,4,2,2,3,2,3,1.0,1,2.0,1,3.0,2,0.0,2,1.0
8666,0,2,5,3,5,2,2,1,2,2,1.0,0,3.0,2,1.0,1,2.0,0,0.0
8667,1,4,3,4,3,2,2,2,2,2,1.0,3,1.0,2,2.0,1,2.0,0,2.0
8668,1,3,5,3,5,4,2,1,3,3,1.0,1,2.0,1,2.0,1,4.0,0,0.0
8669,1,4,4,4,4,3,1,2,3,1,2.0,2,3.0,2,1.0,1,1.0,0,1.0
8670,1,5,2,5,4,2,4,4,1,3,1.0,0,2.0,3,1.0,0,3.0,0,1.0
8671,0,3,5,4,4,2,3,1,3,2,3.0,2,2.0,2,2.0,1,1.0,1,0.0
8672,0,4,4,4,4,2,3,1,2,1,3.0,1,4.0,4,1.0,1,1.0,1,0.0
8673,1,3,5,4,4,4,1,1,4,2,1.0,2,2.0,3,3.0,0,0.0,0,0.0
8674,0,3,5,3,5,3,0,2,4,2,2.0,2,1.0,2,3.0,2,0.0,0,0.0
8675,0,3,5,4,5,4,2,2,2,1,1.0,3,2.0,2,3.0,1,1.0,0,0.0
8676,0,5,3,5,5,2,2,3,1,1,1.0,3,0.0,2,2.0,1,0.0,0,0.0
8677,0,4,4,4,4,2,3,2,4,2,2.0,1,2.0,2,1.0,3,1.0,2,0.0
8678,0,4,3,4,3,2,3,2,1,2,1.0,1,2.0,2,3.0,0,1.0,1,0.0
8679,1,3,3,5,3,4,3,3,2,2,3.0,2,1.0,1,2.0,0,1.0,0,0.0
8680,0,2,5,4,4,2,2,1,2,4,1.0,0,3.0,2,4.0,0,1.0,0,0.0
8681,1,4,3,2,4,4,2,2,2,2,3.0,3,1.0,1,3.0,3,2.0,0,0.0
8682,1,4,3,4,4,2,3,3,1,2,2.0,2,2.0,3,2.0,2,1.0,0,0.0
8683,0,4,4,5,5,2,4,2,3,1,2.0,2,2.0,2,2.0,2,0.0,1,0.0
8684,1,4,4,4,5,2,2,4,3,2,2.0,5,2.0,1,3.0,0,2.0,0,0.0
8685,0,4,5,5,4,2,2,2,3,0,0.0,0,3.0,2,3.0,0,1.0,0,0.0
8686,0,2,5,4,5,3,1,1,3,1,1.0,2,3.0,1,2.0,4,0.0,1,0.0
8687,1,4,3,4,3,3,3,3,2,3,2.0,4,1.0,1,2.0,0,2.0,0,1.0
8688,1,3,5,2,4,2,2,1,3,2,2.0,3,1.0,3,2.0,2,1.0,1,0.0
8689,0,3,3,4,4,3,2,1,1,3,3.0,2,2.0,1,2.0,2,0.0,1,0.0
8690,1,5,4,5,3,3,2,2,4,1,4.0,2,2.0,2,1.0,3,1.0,0,1.0
8691,1,5,5,4,4,2,3,2,3,1,3.0,2,1.0,4,2.0,0,1.0,0,0.0
8692,1,3,5,3,5,3,2,2,1,2,1.0,3,0.0,3,3.0,1,1.0,0,0.0
8693,0,5,3,5,5,4,1,4,2,2,3.0,3,0.0,1,3.0,0,1.0,0,0.0
8694,0,3,5,4,4,3,1,2,3,3,0.0,2,3.0,2,3.0,2,0.0,0,0.0
8695,0,5,4,4,5,3,2,4,4,1,2.0,2,2.0,0,2.0,1,1.0,1,0.0
8696,0,4,4,4,3,2,2,2,2,0,2.0,2,2.0,2,3.0,0,1.0,0,1.0
8697,1,4,5,5,4,2,3,4,2,1,2.0,2,2.0,3,2.0,0,1.0,0,0.0
8698,0,3,4,5,3,3,2,2,3,2,3.0,3,1.0,1,2.0,2,2.0,0,1.0
8699,0,4,4,5,4,2,3,0,3,1,3.0,1,2.0,3,1.0,2,0.0,0,0.0
8700,0,4,4,4,5,0,4,3,1,2,3.0,2,2.0,2,1.0,0,0.0,0,0.0
8701,0,3,3,2,3,3,3,2,1,3,1.0,3,3.0,1,2.0,3,2.0,2,0.0
8702,0,5,4,4,4,2,3,2,3,2,3.0,1,1.0,2,2.0,0,1.0,1,0.0
8703,0,4,4,4,4,3,2,3,3,0,2.0,3,2.0,3,0.0,1,0.0,1,1.0
8704,0,5,4,5,4,3,2,4,1,0,2.0,3,3.0,1,3.0,0,1.0,0,0.0
8705,1,5,4,3,4,3,3,3,3,3,1.0,2,1.0,2,2.0,1,1.0,1,0.0
8706,0,5,3,5,3,1,3,3,1,1,2.0,3,2.0,2,1.0,2,1.0,0,0.0
8707,1,5,3,3,3,3,3,3,2,2,3.0,2,1.0,2,2.0,1,2.0,1,2.0
8708,0,3,3,5,4,2,2,1,3,2,2.0,1,0.0,2,2.0,3,1.0,0,1.0
8709,1,4,4,5,4,2,3,3,3,2,3.0,3,3.0,1,2.0,0,2.0,0,0.0
8710,0,3,3,4,5,3,0,2,3,3,3.0,3,1.0,1,3.0,2,0.0,0,0.0
8711,0,3,5,4,5,1,3,1,2,1,1.0,2,1.0,3,3.0,0,1.0,0,0.0
8712,0,5,3,5,4,2,3,3,2,0,3.0,1,0.0,2,2.0,0,2.0,0,0.0
8713,0,4,3,4,3,2,3,2,2,1,2.0,1,3.0,3,2.0,1,2.0,2,2.0
8714,0,5,3,1,4,3,3,4,1,4,1.0,3,1.0,1,2.0,0,2.0,2,0.0
8715,1,3,4,4,4,4,1,2,3,2,2.0,2,2.0,0,2.0,0,0.0,0,1.0
8716,1,2,4,4,4,4,0,2,2,4,2.0,2,1.0,0,2.0,2,0.0,1,2.0
8717,1,4,5,3,4,3,1,3,4,3,2.0,2,1.0,1,2.0,2,0.0,0,0.0
8718,0,4,4,5,4,2,3,2,3,1,1.0,1,2.0,3,1.0,1,1.0,0,0.0
8719,1,2,4,4,5,3,1,0,4,2,3.0,2,1.0,1,1.0,2,1.0,0,1.0
8720,1,5,4,4,4,3,2,3,1,2,2.0,4,1.0,1,4.0,2,1.0,0,0.0
8721,0,3,4,4,4,2,2,2,3,1,2.0,1,2.0,3,1.0,1,0.0,1,0.0
8722,1,5,5,4,4,3,3,4,3,2,1.0,3,2.0,2,3.0,2,0.0,0,0.0
8723,0,3,5,5,4,2,2,2,3,1,2.0,1,1.0,3,1.0,0,0.0,1,1.0
8724,1,4,4,4,4,2,2,3,2,1,1.0,2,0.0,2,4.0,2,2.0,1,0.0
8725,0,4,3,3,4,3,2,2,1,2,2.0,1,2.0,2,1.0,0,0.0,0,0.0
8726,1,4,4,5,3,2,3,1,3,2,3.0,0,1.0,2,1.0,1,1.0,0,1.0
8727,1,3,4,4,4,3,3,2,2,1,4.0,2,3.0,2,1.0,1,0.0,1,0.0
8728,1,4,3,4,4,3,2,4,2,4,3.0,2,2.0,1,2.0,0,1.0,0,1.0
8729,0,4,5,4,3,3,3,1,3,2,3.0,2,1.0,3,0.0,2,1.0,0,1.0
8730,1,4,4,4,5,3,1,2,3,0,1.0,3,1.0,2,2.0,1,2.0,0,1.0
8731,0,3,5,5,4,2,4,1,3,3,0.0,0,5.0,2,2.0,2,1.0,1,1.0
8732,1,4,4,4,4,3,4,3,1,2,2.0,2,1.0,1,2.0,1,2.0,0,0.0
8733,1,4,5,4,5,3,2,4,2,1,2.0,2,1.0,2,2.0,2,1.0,0,0.0
8734,1,2,5,5,4,3,2,1,2,3,2.0,2,3.0,1,3.0,2,0.0,0,1.0
8735,1,4,3,4,5,3,3,4,0,1,2.0,3,2.0,2,1.0,1,1.0,0,1.0
8736,0,4,4,4,3,2,4,3,2,2,3.0,3,1.0,2,1.0,2,2.0,1,0.0
8737,1,4,4,3,3,4,2,4,3,3,2.0,2,1.0,0,3.0,1,1.0,2,0.0
8738,1,4,5,5,4,2,2,2,4,0,2.0,2,2.0,2,2.0,1,1.0,0,0.0
8739,0,3,4,5,2,3,3,2,3,2,3.0,1,2.0,2,2.0,2,0.0,1,1.0
8740,1,5,4,2,5,2,3,4,0,3,3.0,3,0.0,1,3.0,0,1.0,1,1.0
8741,1,3,3,4,5,3,2,2,2,4,2.0,1,1.0,2,2.0,2,0.0,0,0.0
8742,1,3,4,4,4,4,2,2,2,3,2.0,3,3.0,2,1.0,1,1.0,0,0.0
8743,1,4,4,5,4,1,4,2,2,1,3.0,0,1.0,3,2.0,1,2.0,0,0.0
8744,1,5,4,5,4,4,2,3,3,1,2.0,3,3.0,2,1.0,0,0.0,0,0.0
8745,1,4,5,5,5,2,3,0,3,3,0.0,1,3.0,3,2.0,0,2.0,0,0.0
8746,1,4,5,5,5,3,2,2,2,1,3.0,2,1.0,1,2.0,2,1.0,0,0.0
8747,1,3,5,4,5,3,2,3,2,2,2.0,1,1.0,1,1.0,3,1.0,2,1.0
8748,0,3,4,4,5,2,3,2,2,2,2.0,1,1.0,1,2.0,0,1.0,1,1.0
8749,0,4,5,5,4,2,3,4,3,2,2.0,3,3.0,1,2.0,1,0.0,0,0.0
8750,0,5,3,3,2,3,3,2,2,2,3.0,3,2.0,2,1.0,1,3.0,2,1.0
8751,1,3,4,5,5,1,1,2,3,2,1.0,2,4.0,2,2.0,1,0.0,0,0.0
8752,1,5,4,4,4,2,2,2,2,2,2.0,3,2.0,1,2.0,0,1.0,1,1.0
8753,1,3,4,5,4,1,3,3,3,3,3.0,1,3.0,1,0.0,2,1.0,0,0.0
8754,0,5,3,4,3,1,5,2,2,2,4.0,0,2.0,2,0.0,0,1.0,1,0.0
8755,1,5,4,4,4,1,3,4,1,1,1.0,2,2.0,2,3.0,0,2.0,1,1.0
8756,1,3,3,4,3,2,3,3,1,1,3.0,3,1.0,1,2.0,1,2.0,0,0.0
8757,0,5,4,4,3,2,4,2,3,2,2.0,1,4.0,3,0.0,0,2.0,1,1.0
8758,0,4,4,4,5,2,3,2,3,1,2.0,3,2.0,4,1.0,1,1.0,0,0.0
8759,0,5,3,5,3,3,2,3,3,3,2.0,1,1.0,1,2.0,1,2.0,0,2.0
8760,0,5,5,4,5,4,0,3,3,3,1.0,3,1.0,0,3.0,2,0.0,0,0.0
8761,0,3,4,4,4,3,3,1,2,2,3.0,1,2.0,3,1.0,1,2.0,0,1.0
8762,1,4,4,3,5,4,2,2,1,2,1.0,2,0.0,2,2.0,1,0.0,0,0.0
8763,0,3,5,4,4,3,1,1,3,2,3.0,1,1.0,1,1.0,0,2.0,2,2.0
8764,0,2,4,4,4,2,2,0,3,2,2.0,0,2.0,3,1.0,2,2.0,1,1.0
8765,0,4,3,4,3,2,3,2,0,0,2.0,4,1.0,2,3.0,1,1.0,1,0.0
8766,0,4,4,5,3,2,3,2,2,2,2.0,2,3.0,3,2.0,1,1.0,0,2.0
8767,1,4,3,4,5,2,3,1,2,2,1.0,1,3.0,3,1.0,2,3.0,1,0.0
8768,0,2,4,3,5,3,3,1,3,1,2.0,1,2.0,3,1.0,3,1.0,0,0.0
8769,1,4,3,4,5,0,4,3,1,0,1.0,1,2.0,3,2.0,1,3.0,1,0.0
8770,1,3,4,4,4,2,4,3,2,3,3.0,1,1.0,1,2.0,1,1.0,0,0.0
8771,1,2,4,4,4,3,2,0,2,2,3.0,1,2.0,1,2.0,1,2.0,1,1.0
8772,1,3,3,5,3,2,3,2,0,1,2.0,1,2.0,2,3.0,1,1.0,0,0.0
8773,1,4,4,5,4,1,4,2,3,2,2.0,1,2.0,3,1.0,0,1.0,1,0.0
8774,0,3,2,5,5,2,3,2,2,3,2.0,1,1.0,3,0.0,2,1.0,1,0.0
8775,0,3,4,3,5,4,2,3,2,3,1.0,3,1.0,1,3.0,3,2.0,0,1.0
8776,0,3,3,5,5,0,4,1,2,1,2.0,3,2.0,3,1.0,0,2.0,0,1.0
8777,0,5,3,2,4,3,2,3,2,3,3.0,2,0.0,1,1.0,0,2.0,1,0.0
8778,0,4,3,5,4,2,3,4,1,1,3.0,2,0.0,2,2.0,1,2.0,0,1.0
8779,1,3,4,4,4,1,4,2,1,1,3.0,1,2.0,4,1.0,1,2.0,0,0.0
8780,0,3,2,5,3,3,4,2,1,3,3.0,2,1.0,1,1.0,1,1.0,1,0.0
8781,1,3,3,5,4,2,2,2,2,4,1.0,2,0.0,2,1.0,1,2.0,1,0.0
8782,0,4,3,2,5,4,1,2,1,2,1.0,5,2.0,1,2.0,1,1.0,1,0.0
8783,1,5,4,4,4,3,2,2,2,1,3.0,2,2.0,3,1.0,3,1.0,0,1.0
8784,1,4,4,4,2,3,4,2,2,3,4.0,0,2.0,1,1.0,0,1.0,1,0.0
8785,0,2,4,4,4,4,1,2,2,2,2.0,2,2.0,1,3.0,2,1.0,1,1.0
8786,0,4,4,2,5,3,2,2,3,3,2.0,1,0.0,1,3.0,3,0.0,1,0.0
8787,1,3,4,5,3,2,3,2,2,3,2.0,1,2.0,3,1.0,2,0.0,1,1.0
8788,1,4,3,4,3,3,1,1,3,3,1.0,2,1.0,1,2.0,2,1.0,1,2.0
8789,1,5,5,3,5,3,0,4,3,2,3.0,2,1.0,0,4.0,1,1.0,1,0.0
8790,0,4,3,4,4,3,2,0,2,2,1.0,1,1.0,3,1.0,2,1.0,0,1.0
8791,0,4,4,5,5,1,2,3,2,0,2.0,1,2.0,3,1.0,0,0.0,0,0.0
8792,0,3,2,5,3,3,3,1,2,4,2.0,0,1.0,2,0.0,2,2.0,1,0.0
8793,1,4,5,3,5,2,3,2,3,1,2.0,2,3.0,3,1.0,0,2.0,0,0.0
8794,1,5,5,4,4,2,3,3,3,0,2.0,3,2.0,2,2.0,0,0.0,0,0.0
8795,1,3,4,5,3,4,1,1,3,3,1.0,1,1.0,1,3.0,3,0.0,1,1.0
8796,1,3,4,3,5,1,4,2,4,2,0.0,1,4.0,4,0.0,2,1.0,1,0.0
8797,1,4,4,4,4,2,3,1,3,1,3.0,2,1.0,3,2.0,2,1.0,0,2.0
8798,0,3,4,3,5,2,2,2,0,2,1.0,2,2.0,1,2.0,2,1.0,1,0.0
8799,0,3,3,3,4,4,2,1,2,4,3.0,2,2.0,1,2.0,2,1.0,1,2.0
8800,0,3,4,4,3,2,3,1,2,3,2.0,0,2.0,2,2.0,0,1.0,1,1.0
8801,0,5,3,4,3,0,4,3,2,1,3.0,2,3.0,3,0.0,0,2.0,1,0.0
8802,0,4,4,4,5,3,2,1,3,2,3.0,2,1.0,2,2.0,2,1.0,0,0.0
8803,0,3,4,4,3,3,1,1,3,2,4.0,2,1.0,2,2.0,3,1.0,0,1.0
8804,0,3,3,4,4,3,3,2,2,2,3.0,1,2.0,2,0.0,2,2.0,1,0.0
8805,0,5,4,2,4,1,3,2,2,2,3.0,3,3.0,4,1.0,2,1.0,1,0.0
8806,0,2,3,2,5,2,3,0,3,1,4.0,3,1.0,3,1.0,4,1.0,3,1.0
8807,1,4,4,2,5,4,2,1,3,4,1.0,2,2.0,1,2.0,0,1.0,1,0.0
8808,0,4,5,4,3,3,3,1,2,2,3.0,1,2.0,2,1.0,1,3.0,1,1.0
8809,0,5,5,3,4,2,2,2,3,3,0.0,2,4.0,1,3.0,1,0.0,2,0.0
8810,0,5,3,4,4,4,1,3,2,2,2.0,3,2.0,1,3.0,2,0.0,1,0.0
8811,1,4,3,3,3,4,2,1,1,2,2.0,3,1.0,1,2.0,2,2.0,1,2.0
8812,0,2,4,5,4,2,3,1,3,1,1.0,3,1.0,3,1.0,1,0.0,0,0.0
8813,1,4,5,4,4,0,3,3,2,2,2.0,0,1.0,1,4.0,0,1.0,1,1.0
8814,0,3,4,4,4,3,3,2,3,1,2.0,2,2.0,1,2.0,1,2.0,1,1.0
8815,0,4,4,4,4,2,3,2,3,2,3.0,1,2.0,3,1.0,3,0.0,1,0.0
8816,0,5,4,5,4,1,3,1,4,1,3.0,1,3.0,3,1.0,0,1.0,0,0.0
8817,1,3,4,3,4,4,2,1,5,4,2.0,0,3.0,3,2.0,2,0.0,0,0.0
8818,0,4,5,5,4,2,3,0,2,1,3.0,1,1.0,3,1.0,1,2.0,0,0.0
8819,0,3,3,3,4,2,2,3,1,3,3.0,3,2.0,0,3.0,1,2.0,1,1.0
8820,1,4,5,5,5,2,1,1,2,2,0.0,0,3.0,4,2.0,0,0.0,0,0.0
8821,0,3,4,3,5,3,2,2,2,3,3.0,3,1.0,1,1.0,2,1.0,0,0.0
8822,0,5,3,5,5,3,1,4,1,2,1.0,1,0.0,2,2.0,0,1.0,0,0.0
8823,1,4,2,5,3,1,3,2,0,2,1.0,1,2.0,3,3.0,1,2.0,0,2.0
8824,0,5,2,4,2,2,3,5,1,3,2.0,3,3.0,1,2.0,1,3.0,0,2.0
8825,1,2,5,4,4,3,1,2,4,2,3.0,3,1.0,1,3.0,0,1.0,0,0.0
8826,0,4,4,4,2,2,0,2,2,0,2.0,2,2.0,1,5.0,1,2.0,0,2.0
8827,1,4,4,4,4,4,4,1,2,3,2.0,2,3.0,3,1.0,0,2.0,0,1.0
8828,0,5,2,4,5,2,2,2,1,4,2.0,1,0.0,2,2.0,1,1.0,1,0.0
8829,0,3,3,5,4,1,2,1,3,2,2.0,2,3.0,3,2.0,0,1.0,0,0.0
8830,0,2,5,4,5,2,2,2,3,2,1.0,2,2.0,1,2.0,1,1.0,1,0.0
8831,0,4,4,5,3,2,4,1,1,2,1.0,1,2.0,2,2.0,1,2.0,0,1.0
8832,0,4,4,3,4,3,3,0,4,3,0.0,1,3.0,3,1.0,3,0.0,1,0.0
8833,0,3,4,4,4,2,2,0,2,1,4.0,2,1.0,2,2.0,1,1.0,1,1.0
8834,1,4,3,5,4,2,3,2,1,1,4.0,1,0.0,2,1.0,3,1.0,0,1.0
8835,1,4,5,2,4,2,2,2,3,2,1.0,3,1.0,2,2.0,2,1.0,2,0.0
8836,0,2,2,5,5,2,2,1,0,3,4.0,0,2.0,2,1.0,1,1.0,1,0.0
8837,1,3,3,4,3,3,3,0,1,2,2.0,3,2.0,3,2.0,1,0.0,1,0.0
8838,1,4,3,4,3,2,3,1,2,1,2.0,1,2.0,3,2.0,2,1.0,1,1.0
8839,0,5,3,4,2,2,4,2,2,2,3.0,0,2.0,2,1.0,1,2.0,1,1.0
8840,1,5,5,3,5,2,2,2,1,2,1.0,2,0.0,1,3.0,0,1.0,2,0.0
8841,1,5,3,4,4,3,3,3,1,1,3.0,2,1.0,2,1.0,2,1.0,0,1.0
8842,1,3,4,4,3,2,1,1,1,2,1.0,3,2.0,2,4.0,1,1.0,0,1.0
8843,0,4,4,4,3,4,3,2,2,2,1.0,3,4.0,1,3.0,2,0.0,0,0.0
